# geo_3.0_sim_50 geo_3.0_sim_51 geo_3.0_sim_52 geo_3.0_sim_53 geo_3.0_sim_54 geo_3.0_sim_55 geo_3.0_sim_56 geo_3.0_sim_57 geo_3.0_sim_58 geo_3.0_sim_59 geo_3.0_sim_60 geo_3.0_sim_61 geo_3.0_sim_62 geo_3.0_sim_63 geo_3.0_sim_64 geo_3.0_sim_65 geo_3.0_sim_66 geo_3.0_sim_67 geo_3.0_sim_68 geo_3.0_sim_69 geo_3.0_sim_70 geo_3.0_sim_71 geo_3.0_sim_72 geo_3.0_sim_73 geo_3.0_sim_74
-2.172686982000000171e+03 -2.016261473999999907e+03 -2.175413811999999780e+03 -2.190430636000000050e+03 -2.145152462999999898e+03 -2.044709822999999915e+03 -2.058193280999999843e+03 -2.150789194999999836e+03 -1.879314294000000018e+03 -2.069607728999999836e+03 -2.167208197999999811e+03 -1.978291739000000007e+03 -2.206720912000000226e+03 -2.020814211999999998e+03 -2.299799758000000111e+03 -2.070672022000000197e+03 -2.043732880000000023e+03 -2.222133596000000125e+03 -2.104408762999999908e+03 -2.182151550000000043e+03 -2.161568428999999924e+03 -2.159701987999999801e+03 -2.080638007999999900e+03 -2.120243692000000010e+03 -2.111986691000000064e+03
8.182019999999999627e+00 9.487970000000000681e+00 8.905369999999999564e+00 7.460960000000000036e+00 6.581380000000000230e+00 8.494809999999999306e+00 9.249480000000000146e+00 6.595710000000000406e+00 1.019496999999999964e+01 7.119830000000000325e+00 1.204002000000000017e+01 1.006950999999999929e+01 6.880869999999999820e+00 7.781710000000000349e+00 1.027026000000000039e+01 7.829430000000000334e+00 6.720130000000000159e+00 8.483790000000000830e+00 7.142559999999999576e+00 7.277969999999999828e+00 9.965410000000000323e+00 9.224380000000000024e+00 8.261570000000000746e+00 1.019261000000000017e+01 6.528839999999999755e+00
1.191659999999999942e+00 8.413300000000000223e-01 1.217799999999999994e+00 8.101099999999999968e-01 1.070330000000000004e+00 8.760900000000000354e-01 1.155399999999999983e+00 1.062910000000000021e+00 1.090009999999999923e+00 8.843400000000000150e-01 7.991500000000000270e-01 1.105029999999999957e+00 7.809099999999999930e-01 1.035700000000000065e+00 1.009959999999999969e+00 7.735499999999999599e-01 9.022799999999999709e-01 1.144150000000000000e+00 8.169899999999999940e-01 8.900599999999999623e-01 8.854400000000000048e-01 9.395299999999999763e-01 8.667300000000000004e-01 8.826300000000000257e-01 8.329800000000000537e-01
3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.429000000000000190e-03 1.060000000000000016e-04 3.999999999999999819e-06 8.122000000000000747e-03 3.999999999999999819e-06 5.527999999999999928e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 6.065000000000000079e-03 8.080000000000000160e-04 3.999999999999999819e-06 2.410000000000000033e-04 1.464599999999999930e-02 9.693999999999999492e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06
2.216210000000000124e-01 2.501920000000000255e-01 2.957420000000000049e-01 2.462850000000000039e-01 1.770160000000000067e-01 2.170259999999999967e-01 2.468730000000000091e-01 2.001799999999999968e-01 2.011040000000000050e-01 2.927440000000000042e-01 2.610179999999999723e-01 2.111740000000000006e-01 2.470169999999999866e-01 2.049690000000000123e-01 2.324869999999999992e-01 2.259609999999999952e-01 1.918970000000000120e-01 3.155919999999999837e-01 1.988939999999999875e-01 1.640679999999999916e-01 2.304640000000000022e-01 2.113530000000000131e-01 1.789229999999999987e-01 2.357460000000000111e-01 2.038609999999999867e-01
1.593500000000000125e-02 3.999999999999999819e-06 2.599999999999999840e-05 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 6.071000000000000008e-03 1.829799999999999829e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.835799999999999932e-02 3.999999999999999819e-06 2.131000000000000082e-03 3.999999999999999819e-06 2.945000000000000135e-03 3.999999999999999819e-06 1.332000000000000024e-02 3.099000000000000192e-03 3.999999999999999819e-06 1.399399999999999950e-02 3.132700000000000068e-02 1.477799999999999947e-02 3.999999999999999819e-06
2.282359999999999944e-01 1.785229999999999873e-01 2.178900000000000003e-01 2.402150000000000118e-01 1.812590000000000034e-01 1.893670000000000075e-01 2.219109999999999971e-01 2.306630000000000069e-01 1.734779999999999933e-01 1.936879999999999991e-01 2.185930000000000095e-01 2.125470000000000137e-01 1.499709999999999932e-01 1.903110000000000079e-01 3.048910000000000231e-01 1.655230000000000035e-01 1.652649999999999952e-01 2.027940000000000020e-01 2.106379999999999919e-01 1.735289999999999888e-01 2.750110000000000054e-01 2.334589999999999999e-01 2.018550000000000066e-01 1.496399999999999952e-01 2.094689999999999885e-01
2.102700000000000125e-01 1.556720000000000048e-01 2.114399999999999891e-01 1.997649999999999981e-01 1.616080000000000017e-01 2.382910000000000028e-01 1.384930000000000050e-01 1.691390000000000116e-01 1.435639999999999972e-01 2.189530000000000087e-01 1.774050000000000071e-01 1.848990000000000078e-01 2.421649999999999914e-01 1.956360000000000043e-01 1.765829999999999900e-01 1.774469999999999936e-01 1.432390000000000052e-01 2.240499999999999992e-01 1.816669999999999952e-01 1.414549999999999974e-01 1.380899999999999905e-01 1.533640000000000003e-01 1.454259999999999997e-01 1.905199999999999949e-01 1.589550000000000129e-01
6.205700000000000105e-02 9.367499999999999438e-02 3.511899999999999744e-02 3.773300000000000265e-02 3.171199999999999714e-02 2.480500000000000066e-02 3.589699999999999835e-02 3.721399999999999708e-02 3.877400000000000291e-02 1.812799999999999828e-02 4.020300000000000262e-02 4.316600000000000298e-02 4.163800000000000140e-02 5.548199999999999660e-02 7.126100000000000489e-02 9.767000000000000681e-02 8.448799999999999366e-02 2.992699999999999874e-02 3.621400000000000313e-02 4.184700000000000225e-02 3.915899999999999936e-02 2.759199999999999847e-02 3.946500000000000008e-02 5.331400000000000028e-02 3.492399999999999671e-02
2.237999999999999972e-03 1.248299999999999930e-02 1.750300000000000120e-02 9.399200000000000610e-02 4.620699999999999807e-02 4.345399999999999957e-02 2.324899999999999883e-02 3.914700000000000124e-02 2.447200000000000070e-02 1.312999999999999931e-02 5.321900000000000241e-02 2.505599999999999841e-02 1.829199999999999923e-02 9.901999999999999344e-03 7.250000000000000368e-03 6.907699999999999951e-02 2.539599999999999844e-02 3.638700000000000268e-02 5.165000000000000320e-03 4.357099999999999862e-02 4.879200000000000204e-02 2.790000000000000119e-02 2.317299999999999915e-02 2.712399999999999881e-02 3.061300000000000132e-02
3.657500000000000334e-02 1.327280000000000126e-01 1.062919999999999976e-01 8.547200000000000630e-02 1.263300000000000013e-02 1.138200000000000045e-01 6.529799999999999494e-02 1.680999999999999994e-01 6.784000000000000100e-03 1.889300000000000007e-02 1.291080000000000005e-01 4.820399999999999685e-02 1.285499999999999976e-01 1.039400000000000046e-01 1.545070000000000054e-01 8.938100000000000211e-02 1.357369999999999965e-01 4.377600000000000241e-02 9.557300000000000517e-02 9.043800000000000450e-02 2.503150000000000097e-01 1.538509999999999878e-01 1.243780000000000024e-01 1.089450000000000002e-01 1.577890000000000126e-01
1.177430000000000004e-01 6.650100000000000455e-02 5.191599999999999687e-02 3.549700000000000077e-02 1.206710000000000005e-01 2.190599999999999839e-02 1.309450000000000058e-01 3.308999999999999875e-03 1.077710000000000057e-01 1.074589999999999990e-01 3.802200000000000024e-02 1.446759999999999990e-01 5.289599999999999858e-02 3.636199999999999849e-02 1.974700000000000066e-02 1.443299999999999965e-02 4.738799999999999957e-02 1.379199999999999871e-01 3.619499999999999801e-02 3.378699999999999759e-02 2.665199999999999861e-02 3.508800000000000113e-02 5.730799999999999783e-02 1.945300000000000154e-02 4.570699999999999763e-02
