# geo_3.0_sim_0 geo_3.0_sim_1 geo_3.0_sim_2 geo_3.0_sim_3 geo_3.0_sim_4 geo_3.0_sim_5 geo_3.0_sim_6 geo_3.0_sim_7 geo_3.0_sim_8 geo_3.0_sim_9 geo_3.0_sim_10 geo_3.0_sim_11 geo_3.0_sim_12 geo_3.0_sim_13 geo_3.0_sim_14 geo_3.0_sim_15 geo_3.0_sim_16 geo_3.0_sim_17 geo_3.0_sim_18 geo_3.0_sim_19 geo_3.0_sim_20 geo_3.0_sim_21 geo_3.0_sim_22 geo_3.0_sim_23 geo_3.0_sim_24
5.312499999999999861e-02 4.391699999999999771e-02 4.182700000000000307e-02 4.188399999999999762e-02 2.541900000000000062e-02 8.726100000000000523e-02 4.707599999999999979e-02 1.169420000000000043e-01 1.223920000000000008e-01 6.452499999999999902e-02 1.126530000000000031e-01 3.262899999999999828e-02 1.019680000000000031e-01 3.890300000000000008e-02 8.931600000000000650e-02 8.429999999999999993e-02 1.423369999999999913e-01 6.448500000000000065e-02 1.022829999999999989e-01 1.083709999999999951e-01 3.796700000000000075e-02 1.143480000000000052e-01 2.377399999999999999e-02 1.388749999999999984e-01 1.850070000000000048e-01
2.267039999999999889e-01 1.481879999999999864e-01 1.439930000000000099e-01 1.714310000000000000e-01 1.592540000000000067e-01 4.885699999999999765e-02 1.408500000000000030e-01 4.469800000000000162e-02 4.957199999999999801e-02 1.155420000000000058e-01 6.395000000000000684e-02 9.331599999999999617e-02 6.518799999999999595e-02 1.007320000000000021e-01 2.601399999999999893e-02 2.307199999999999876e-02 6.474100000000000688e-02 2.431699999999999834e-02 9.342799999999999716e-02 3.656299999999999828e-02 1.892880000000000118e-01 2.514699999999999921e-02 1.802759999999999918e-01 1.493000000000000056e-02 5.085900000000000143e-02
4.714900000000000341e-02 4.647699999999999748e-02 3.709699999999999803e-02 5.089400000000000174e-02 5.563900000000000096e-02 1.098200000000000044e-02 2.457399999999999862e-02 5.682399999999999951e-02 6.253300000000000525e-02 3.021000000000000074e-02 2.586300000000000057e-02 3.883999999999999952e-02 3.203600000000000197e-02 5.626500000000000251e-02 4.119699999999999751e-02 5.196000000000000098e-03 2.570100000000000162e-02 2.472699999999999898e-02 1.260499999999999989e-02 4.689900000000000319e-02 4.246300000000000074e-02 2.086000000000000007e-02 1.855700000000000058e-02 3.056800000000000142e-02 3.704600000000000254e-02
4.790400000000000214e-02 9.256100000000000438e-02 7.640299999999999869e-02 8.415699999999999570e-02 8.892799999999999316e-02 1.011159999999999975e-01 1.077349999999999974e-01 4.871999999999999942e-02 3.832599999999999896e-02 7.236800000000000177e-02 1.020319999999999977e-01 9.245399999999999452e-02 9.664999999999999980e-02 6.948000000000000009e-02 1.102650000000000019e-01 8.482599999999999862e-02 1.197870000000000046e-01 8.393599999999999672e-02 1.086529999999999996e-01 1.072189999999999949e-01 8.005400000000000016e-02 1.019660000000000011e-01 1.040060000000000012e-01 4.914099999999999718e-02 9.045599999999999474e-02
4.538799999999999779e-02 6.170199999999999990e-02 2.672300000000000023e-02 4.498300000000000215e-02 2.158200000000000049e-02 4.498800000000000021e-02 6.058000000000000017e-03 4.791399999999999826e-02 5.500999999999999814e-03 3.376099999999999934e-02 4.753999999999999893e-02 3.077799999999999980e-02 4.400400000000000145e-02 1.959599999999999884e-02 4.685799999999999688e-02 4.436299999999999966e-02 3.768099999999999922e-02 4.464699999999999919e-02 6.517900000000000083e-02 4.096000000000000335e-02 2.402699999999999975e-02 3.039400000000000088e-02 2.408700000000000077e-02 5.539800000000000280e-02 3.145099999999999979e-02
8.917600000000000526e-02 7.801600000000000201e-02 6.607999999999999985e-02 7.531200000000000394e-02 8.074699999999999933e-02 1.289810000000000123e-01 8.847800000000000109e-02 6.566900000000000515e-02 5.667599999999999721e-02 1.067300000000000054e-01 4.734000000000000014e-02 9.494800000000000462e-02 9.668599999999999417e-02 8.172500000000000597e-02 8.196199999999999319e-02 6.318799999999999417e-02 7.573699999999999877e-02 1.034869999999999957e-01 1.481490000000000029e-01 1.112279999999999935e-01 1.364140000000000075e-01 1.287880000000000136e-01 7.945699999999999985e-02 3.751899999999999680e-02 6.333800000000000541e-02
1.682210000000000094e-01 2.701760000000000272e-01 2.515879999999999783e-01 1.493800000000000128e-01 2.759750000000000258e-01 1.977399999999999991e-01 1.778869999999999896e-01 1.578789999999999916e-01 1.997039999999999926e-01 2.571570000000000245e-01 1.065310000000000007e-01 1.575749999999999929e-01 1.830990000000000117e-01 2.689860000000000029e-01 2.333820000000000061e-01 2.472119999999999873e-01 2.273000000000000020e-01 2.152300000000000046e-01 2.327329999999999954e-01 1.557379999999999876e-01 2.326570000000000027e-01 2.065720000000000056e-01 1.899490000000000067e-01 1.912830000000000086e-01 1.888650000000000051e-01
1.520060000000000022e-01 1.545199999999999907e-01 1.853360000000000007e-01 2.425789999999999891e-01 1.646090000000000053e-01 1.377230000000000121e-01 2.744639999999999858e-01 2.283580000000000054e-01 1.910660000000000136e-01 2.146760000000000057e-01 2.088980000000000004e-01 1.965899999999999870e-01 2.292649999999999966e-01 1.369819999999999927e-01 1.898579999999999990e-01 1.282939999999999914e-01 2.215669999999999862e-01 1.678369999999999862e-01 1.890969999999999873e-01 1.718169999999999975e-01 1.937760000000000038e-01 1.271720000000000073e-01 1.540739999999999887e-01 2.680429999999999757e-01 1.606400000000000050e-01
1.708300000000000096e-02 1.732500000000000012e-02 2.900600000000000053e-02 2.442700000000000080e-02 1.552399999999999960e-02 3.334100000000000258e-02 4.368999999999999620e-03 4.626199999999999757e-02 5.661599999999999966e-02 1.860399999999999901e-02 2.295799999999999924e-02 2.389399999999999857e-02 6.499299999999999522e-02 3.025399999999999964e-02 2.981699999999999975e-02 2.233600000000000169e-02 3.839399999999999757e-02 5.187800000000000050e-02 5.638399999999999662e-02 6.453399999999999415e-02 6.328999999999999904e-02 1.837199999999999944e-02 1.120299999999999942e-02 1.988399999999999890e-02 2.436999999999999930e-03
2.368200000000000166e-02 2.796900000000000081e-02 4.450400000000000189e-02 3.261200000000000210e-02 6.379400000000000348e-02 5.033100000000000074e-02 3.542200000000000210e-02 2.542499999999999968e-02 5.125400000000000095e-02 4.720099999999999990e-02 2.764499999999999943e-02 5.704300000000000342e-02 4.779400000000000315e-02 3.599299999999999722e-02 1.690300000000000136e-02 6.174000000000000321e-02 6.531900000000000206e-02 3.456499999999999850e-02 4.572899999999999882e-02 5.560799999999999771e-02 1.590300000000000047e-02 4.802200000000000218e-02 9.499900000000000011e-02 7.977099999999999469e-02 6.090899999999999787e-02
6.270799999999999985e-02 5.176700000000000051e-02 4.902999999999999720e-02 4.741900000000000281e-02 3.068699999999999900e-02 7.771699999999999442e-02 2.174699999999999897e-02 4.940499999999999753e-02 4.281499999999999889e-02 4.332500000000000240e-02 2.662199999999999983e-02 1.281400000000000074e-02 7.693099999999999938e-02 2.696600000000000039e-02 7.005300000000000415e-02 3.871299999999999741e-02 2.271400000000000155e-02 6.911799999999999888e-02 1.647099999999999953e-02 1.929700000000000165e-02 7.990099999999999980e-02 2.950600000000000098e-02 1.276599999999999957e-02 3.350500000000000006e-02 2.347799999999999887e-02
2.117640000000000078e-01 9.150999999999999412e-02 1.175169999999999965e-01 1.232550000000000034e-01 1.075809999999999961e-01 1.098259999999999931e-01 1.290229999999999988e-01 1.308100000000000096e-01 1.839010000000000089e-01 1.015419999999999934e-01 1.246109999999999995e-01 1.665329999999999866e-01 1.190319999999999989e-01 7.802900000000000114e-02 1.382420000000000038e-01 1.220269999999999966e-01 1.235659999999999953e-01 1.000899999999999984e-01 1.833269999999999900e-01 1.338260000000000005e-01 1.158180000000000043e-01 9.592000000000000526e-02 1.369309999999999972e-01 1.116729999999999945e-01 1.483960000000000001e-01
4.295100000000000307e-02 4.502500000000000252e-02 5.094900000000000123e-02 1.371799999999999929e-02 4.630700000000000094e-02 1.787199999999999900e-02 3.152699999999999947e-02 5.150300000000000017e-02 2.767999999999999974e-02 4.981900000000000217e-02 5.828499999999999653e-02 3.819199999999999678e-02 4.667000000000000315e-02 8.295399999999999996e-02 2.560499999999999929e-02 3.204900000000000110e-02 2.823300000000000115e-02 3.786500000000000282e-02 2.263700000000000087e-02 5.490500000000000241e-02 3.871900000000000341e-02 2.912400000000000058e-02 2.249500000000000111e-02 3.510599999999999832e-02 1.802199999999999983e-02
8.184299999999999908e-02 9.530800000000000383e-02 6.383400000000000185e-02 9.062800000000000022e-02 1.055859999999999993e-01 6.455500000000000127e-02 9.257100000000000051e-02 8.317499999999999893e-02 9.664899999999999880e-02 3.143699999999999967e-02 5.019900000000000057e-02 1.108110000000000067e-01 4.697799999999999893e-02 8.893299999999999816e-02 3.870699999999999835e-02 3.701100000000000223e-02 5.874499999999999861e-02 9.816900000000000626e-02 6.028599999999999931e-02 5.352799999999999919e-02 8.439900000000000180e-02 6.726500000000000534e-02 1.281509999999999871e-01 8.186499999999999333e-02 9.826200000000000212e-02
1.853700000000000139e-02 2.397499999999999978e-02 3.707900000000000085e-02 2.855800000000000005e-02 3.411000000000000143e-02 1.816900000000000112e-02 2.770500000000000046e-02 2.454299999999999884e-02 5.198500000000000343e-02 1.202100000000000043e-02 3.210199999999999859e-02 3.623300000000000132e-02 4.401999999999999663e-02 5.711299999999999710e-02 2.759800000000000100e-02 2.460000000000000034e-02 1.823100000000000068e-02 3.233899999999999969e-02 4.483199999999999685e-02 2.502400000000000110e-02 4.727699999999999958e-02 4.691499999999999837e-02 3.249599999999999711e-02 2.113100000000000048e-02 2.223599999999999882e-02
5.696899999999999881e-02 9.083900000000000308e-02 9.574000000000000565e-02 7.946300000000000585e-02 1.004590000000000066e-01 6.985299999999999843e-02 8.024100000000000676e-02 5.689400000000000013e-02 8.621800000000000297e-02 8.153399999999999537e-02 6.321899999999999742e-02 6.363900000000000112e-02 6.311300000000000243e-02 1.012799999999999950e-01 1.562419999999999920e-01 5.677700000000000108e-02 7.542799999999999505e-02 5.634000000000000119e-02 8.400799999999999934e-02 3.805399999999999755e-02 3.970100000000000018e-02 7.888100000000000667e-02 1.650300000000000031e-02 9.057300000000000073e-02 8.547799999999999843e-02
# ll kappa omega N0_N6 N0_kluyveriYDR418W N0_N1 N1_N2 N1_castelliiYEL054C N2_bayanusYEL054C N2_N3 N3_kudriavzeviiYEL054C N3_N4 N4_N5 N4_mikataeYEL054C N5_paradoxusYEL054C N5_cerevisiaeYEL054C N6_N7 N6_castelliiYDR418W N7_N8 N7_bayanusYDR418W N8_N9 N8_kudriavzeviiYDR418W N9_N10 N9_mikataeYDR418W N10_paradoxusYDR418W N10_cerevisiaeYDR418W
