# geo_3.0_sim_25 geo_3.0_sim_26 geo_3.0_sim_27 geo_3.0_sim_28 geo_3.0_sim_29 geo_3.0_sim_30 geo_3.0_sim_31 geo_3.0_sim_32 geo_3.0_sim_33 geo_3.0_sim_34 geo_3.0_sim_35 geo_3.0_sim_36 geo_3.0_sim_37 geo_3.0_sim_38 geo_3.0_sim_39 geo_3.0_sim_40 geo_3.0_sim_41 geo_3.0_sim_42 geo_3.0_sim_43 geo_3.0_sim_44 geo_3.0_sim_45 geo_3.0_sim_46 geo_3.0_sim_47 geo_3.0_sim_48 geo_3.0_sim_49
1.108080000000000037e-01 1.666900000000000048e-01 1.213520000000000015e-01 1.406669999999999865e-01 9.117699999999999416e-02 1.698810000000000042e-01 1.223349999999999993e-01 9.121999999999999553e-02 8.188900000000000345e-02 1.373369999999999869e-01 6.459299999999999764e-02 9.507599999999999385e-02 7.752100000000000657e-02 1.286650000000000016e-01 1.667559999999999876e-01 1.368360000000000132e-01 1.093049999999999994e-01 1.581059999999999965e-01 1.082629999999999981e-01 1.405069999999999930e-01 1.972939999999999972e-01 1.092140000000000055e-01 1.359769999999999868e-01 1.195299999999999974e-01 9.818300000000000638e-02
1.322300000000000038e-02 8.750000000000000833e-03 3.850699999999999956e-02 1.108899999999999990e-02 5.063600000000000045e-02 4.057100000000000289e-02 5.328299999999999703e-02 7.799499999999999489e-02 4.202899999999999692e-02 4.895000000000000046e-02 3.152200000000000141e-02 1.994599999999999845e-02 3.822400000000000103e-02 4.311500000000000055e-02 1.145200000000000037e-02 4.007499999999999951e-02 5.276700000000000140e-02 1.030499999999999992e-02 3.488100000000000228e-02 3.942799999999999777e-02 2.206899999999999834e-02 5.439200000000000285e-02 2.383400000000000102e-02 5.309000000000000351e-03 1.068799999999999958e-02
6.854799999999999782e-02 5.206399999999999917e-02 8.955299999999999372e-02 8.259099999999999775e-02 5.088600000000000068e-02 7.345000000000000140e-02 7.908199999999999952e-02 7.131600000000000439e-02 7.105400000000000604e-02 8.496700000000000086e-02 8.387200000000000211e-02 7.513699999999999546e-02 1.025960000000000066e-01 9.180399999999999672e-02 1.332889999999999908e-01 8.454100000000000503e-02 6.884300000000000141e-02 1.172259999999999969e-01 6.354500000000000426e-02 5.990100000000000285e-02 8.512899999999999634e-02 8.841000000000000247e-02 4.662000000000000172e-02 5.861199999999999743e-02 1.110980000000000023e-01
4.006099999999999939e-02 4.455599999999999838e-02 2.485100000000000156e-02 5.764400000000000079e-02 1.195000000000000055e-02 1.225000000000000047e-02 1.336299999999999988e-02 2.557800000000000004e-02 5.576000000000000227e-03 2.502599999999999963e-02 2.531699999999999923e-02 2.590500000000000094e-02 7.086399999999999644e-02 2.841499999999999929e-02 4.202000000000000179e-02 2.793800000000000103e-02 3.715700000000000253e-02 2.620400000000000160e-02 6.506499999999999784e-02 4.128500000000000225e-02 7.127200000000000202e-02 3.464199999999999918e-02 1.813999999999999987e-02 4.330300000000000121e-02 5.817300000000000249e-02
1.266740000000000088e-01 8.123500000000000165e-02 6.962500000000000633e-02 6.978299999999999781e-02 9.460999999999999965e-02 1.071040000000000048e-01 1.212450000000000055e-01 3.681899999999999756e-02 8.702699999999999325e-02 3.018300000000000149e-02 6.346899999999999764e-02 7.637099999999999445e-02 7.872500000000000331e-02 1.325590000000000102e-01 7.180799999999999683e-02 1.410160000000000025e-01 7.590800000000000325e-02 8.078799999999999870e-02 6.783999999999999753e-02 1.203940000000000010e-01 1.351860000000000006e-01 8.483899999999999775e-02 7.788499999999999590e-02 8.494599999999999373e-02 8.283600000000000685e-02
1.736910000000000120e-01 1.830009999999999970e-01 1.775849999999999929e-01 2.063959999999999961e-01 2.250890000000000113e-01 1.910229999999999984e-01 2.625839999999999841e-01 2.056769999999999987e-01 1.767070000000000030e-01 2.326680000000000137e-01 1.720720000000000027e-01 1.486419999999999964e-01 1.588269999999999960e-01 2.315790000000000071e-01 1.722339999999999982e-01 2.260320000000000107e-01 1.828809999999999880e-01 2.305169999999999997e-01 1.722879999999999967e-01 1.719229999999999925e-01 1.592919999999999892e-01 2.033109999999999917e-01 2.396679999999999922e-01 1.464199999999999946e-01 2.399159999999999904e-01
1.699789999999999912e-01 1.234930000000000055e-01 2.076459999999999972e-01 2.152209999999999956e-01 2.341189999999999938e-01 1.724060000000000037e-01 1.539470000000000005e-01 1.992710000000000037e-01 1.939309999999999923e-01 2.089199999999999946e-01 2.079860000000000042e-01 2.070809999999999873e-01 1.534330000000000138e-01 1.270729999999999915e-01 2.036109999999999864e-01 1.703649999999999887e-01 8.549099999999999755e-02 2.205429999999999890e-01 1.426550000000000040e-01 2.364080000000000070e-01 1.424179999999999890e-01 1.454779999999999962e-01 2.053669999999999940e-01 2.108700000000000019e-01 1.493750000000000078e-01
3.768300000000000122e-02 4.814700000000000230e-02 1.753599999999999950e-02 4.925700000000000217e-02 3.657500000000000334e-02 2.306499999999999870e-02 4.278599999999999764e-02 4.270399999999999890e-02 9.317999999999999894e-03 3.841599999999999876e-02 6.452600000000000002e-02 6.991999999999999604e-02 3.472499999999999892e-02 3.817899999999999766e-02 5.141799999999999843e-02 4.005399999999999933e-02 4.341099999999999820e-02 3.229599999999999832e-02 3.781000000000000073e-03 3.352600000000000025e-02 3.999999999999999819e-06 1.761499999999999871e-02 1.028300000000000047e-02 3.446899999999999964e-02 4.579199999999999937e-02
6.316499999999999893e-02 4.222000000000000058e-02 2.451400000000000107e-02 2.085000000000000048e-02 4.617799999999999683e-02 4.254999999999999755e-02 4.654200000000000004e-02 1.968900000000000164e-02 3.708100000000000285e-02 2.062399999999999997e-02 4.878299999999999997e-02 5.467000000000000332e-02 6.466700000000000226e-02 5.368099999999999955e-02 5.011199999999999682e-02 6.454500000000000515e-02 2.628000000000000128e-02 6.242400000000000032e-02 7.000099999999999378e-02 4.219099999999999934e-02 7.524000000000000132e-02 3.319699999999999734e-02 1.430700000000000027e-02 5.300300000000000150e-02 2.483899999999999997e-02
5.373399999999999704e-02 2.592900000000000066e-02 5.983499999999999930e-02 5.318599999999999717e-02 9.093000000000000388e-03 3.943800000000000083e-02 5.919599999999999862e-02 3.402100000000000263e-02 4.654799999999999910e-02 1.825500000000000039e-02 2.187499999999999861e-02 7.578200000000000214e-02 3.574900000000000300e-02 3.357799999999999674e-02 3.253999999999999948e-02 4.459500000000000269e-02 5.219599999999999934e-02 6.013500000000000095e-02 3.821999999999999703e-02 3.336900000000000283e-02 7.874599999999999655e-02 7.450600000000000278e-02 8.630699999999999483e-02 7.643300000000000094e-02 2.629099999999999840e-02
1.240699999999999997e-01 1.346930000000000072e-01 1.655800000000000050e-01 1.039650000000000019e-01 1.574220000000000064e-01 1.401620000000000088e-01 1.134860000000000035e-01 1.282860000000000111e-01 9.426800000000000457e-02 8.944199999999999373e-02 1.336420000000000108e-01 1.034079999999999999e-01 1.210350000000000037e-01 1.408530000000000060e-01 1.169550000000000034e-01 1.721250000000000002e-01 8.732299999999999784e-02 1.122159999999999963e-01 1.165000000000000063e-01 9.073000000000000509e-02 1.701100000000000112e-01 1.110000000000000014e-01 1.377770000000000106e-01 1.221219999999999944e-01 1.406739999999999935e-01
7.341899999999999815e-02 6.859700000000000519e-02 3.742600000000000093e-02 4.053799999999999765e-02 4.962899999999999950e-02 6.510499999999999621e-02 2.130800000000000055e-02 2.930800000000000072e-02 3.445600000000000052e-02 9.859400000000000108e-02 2.822500000000000009e-02 3.801999999999999824e-03 3.038000000000000075e-02 7.829800000000000648e-02 4.708799999999999791e-02 4.438899999999999790e-02 4.521399999999999725e-02 4.703500000000000042e-02 5.257200000000000067e-02 3.855200000000000293e-02 5.065200000000000258e-02 2.459300000000000028e-02 2.995700000000000099e-02 4.344900000000000151e-02 3.086799999999999961e-02
1.254500000000000060e-02 4.454299999999999926e-02 4.684100000000000069e-02 5.336400000000000171e-02 7.731699999999999684e-02 4.881699999999999928e-02 7.270000000000000073e-02 6.080699999999999994e-02 6.313399999999999568e-02 5.211000000000000354e-03 1.318449999999999900e-01 5.630299999999999888e-02 6.925800000000000012e-02 1.044220000000000009e-01 7.948500000000000010e-02 1.046990000000000004e-01 7.402000000000000246e-02 4.972700000000000037e-02 6.830799999999999372e-02 7.224500000000000366e-02 8.723899999999999710e-02 1.272550000000000070e-01 1.181050000000000016e-01 8.208200000000000218e-02 5.623700000000000226e-02
3.187799999999999662e-02 5.674000000000000224e-03 5.767200000000000104e-02 3.730699999999999988e-02 1.702599999999999947e-02 1.304699999999999957e-02 1.884399999999999964e-02 2.067799999999999847e-02 1.923300000000000010e-02 3.486199999999999716e-02 1.060200000000000031e-02 6.786599999999999577e-02 2.944099999999999842e-02 4.402400000000000063e-02 5.585699999999999693e-02 2.823799999999999921e-02 1.241300000000000042e-02 1.986900000000000124e-02 2.522900000000000142e-02 2.069700000000000012e-02 3.432299999999999934e-02 1.444499999999999951e-02 4.202199999999999686e-02 3.497499999999999915e-02 3.758199999999999735e-02
8.857800000000000396e-02 5.632700000000000207e-02 8.813899999999999513e-02 8.309400000000000119e-02 1.166220000000000034e-01 6.254899999999999349e-02 9.442599999999999605e-02 6.097099999999999742e-02 6.122099999999999764e-02 8.293200000000000571e-02 6.461500000000000576e-02 6.536000000000000143e-02 1.341040000000000010e-01 4.352700000000000319e-02 4.174100000000000033e-02 1.336859999999999993e-01 8.654900000000000093e-02 9.461500000000000465e-02 8.852599999999999358e-02 1.073859999999999953e-01 9.840100000000000235e-02 1.253360000000000030e-01 5.288299999999999945e-02 4.107999999999999846e-02 6.256599999999999662e-02
# ll kappa omega N0_N6 N0_kluyveriYDR418W N0_N1 N1_N2 N1_castelliiYDR418W N2_bayanusYDR418W N2_N3 N3_N4 N3_kudriavzeviiYDR418W N4_N5 N4_mikataeYDR418W N5_paradoxusYDR418W N5_cerevisiaeYDR418W N6_N7 N6_castelliiYEL054C N7_N8 N7_bayanusYEL054C N8_N9 N8_kudriavzeviiYEL054C N9_N10 N9_mikataeYEL054C N10_paradoxusYEL054C N10_cerevisiaeYEL054C
