# geo_3.0_sim_75 geo_3.0_sim_76 geo_3.0_sim_77 geo_3.0_sim_78 geo_3.0_sim_79 geo_3.0_sim_80 geo_3.0_sim_81 geo_3.0_sim_82 geo_3.0_sim_83 geo_3.0_sim_84 geo_3.0_sim_85 geo_3.0_sim_86 geo_3.0_sim_87 geo_3.0_sim_88 geo_3.0_sim_89 geo_3.0_sim_90 geo_3.0_sim_91 geo_3.0_sim_92 geo_3.0_sim_93 geo_3.0_sim_94 geo_3.0_sim_95 geo_3.0_sim_96 geo_3.0_sim_97 geo_3.0_sim_98 geo_3.0_sim_99
1.289339999999999931e-01 2.033499999999999891e-02 9.123000000000000553e-02 1.215800000000000040e-02 6.348199999999999676e-02 1.436810000000000032e-01 2.811599999999999863e-02 8.047100000000000086e-02 1.038590000000000069e-01 1.035859999999999975e-01 2.944599999999999995e-02 8.231499999999999928e-02 9.365199999999999914e-02 1.437900000000000011e-01 9.331100000000000505e-02 4.940499999999999753e-02 1.170690000000000064e-01 4.292499999999999788e-02 9.879599999999999493e-02 4.238100000000000200e-02 6.125900000000000095e-02 9.365300000000000014e-02 1.358409999999999895e-01 1.407480000000000120e-01 1.178799999999999987e-01
3.889000000000000096e-02 8.616000000000000048e-02 3.490900000000000253e-02 1.185589999999999977e-01 7.775600000000000567e-02 4.619499999999999995e-02 9.727099999999999635e-02 2.657699999999999993e-02 5.274999999999999828e-02 4.265900000000000247e-02 1.142309999999999992e-01 3.488499999999999934e-02 1.221299999999999990e-02 4.487900000000000222e-02 3.386399999999999827e-02 5.578899999999999831e-02 2.841300000000000076e-02 1.083520000000000039e-01 3.778499999999999914e-02 2.073200000000000043e-02 3.767299999999999816e-02 3.329399999999999721e-02 3.729799999999999782e-02 4.908099999999999963e-02 4.857199999999999712e-02
5.905999999999999792e-03 5.751400000000000262e-02 3.721700000000000008e-02 5.047700000000000103e-02 1.856599999999999917e-02 3.309700000000000142e-02 4.738599999999999757e-02 2.543499999999999928e-02 6.790100000000000302e-02 3.607099999999999890e-02 2.881299999999999834e-02 6.416600000000000081e-02 2.515399999999999928e-02 4.498800000000000021e-02 1.920900000000000038e-02 2.397499999999999978e-02 5.750099999999999656e-02 1.108100000000000057e-02 6.348600000000000076e-02 2.709100000000000050e-02 4.481500000000000067e-02 5.278999999999999838e-03 5.119000000000000286e-03 5.243300000000000044e-02 2.262499999999999928e-02
7.900200000000000278e-02 9.187800000000000133e-02 5.046699999999999797e-02 1.224459999999999993e-01 5.644199999999999912e-02 1.012929999999999942e-01 5.511900000000000133e-02 1.209319999999999978e-01 8.606600000000000361e-02 7.884499999999999842e-02 8.352999999999999314e-02 6.919599999999999362e-02 5.671699999999999658e-02 6.763500000000000068e-02 3.959000000000000019e-02 5.860800000000000037e-02 3.770099999999999840e-02 9.014900000000000690e-02 6.573500000000000176e-02 4.923500000000000099e-02 7.806299999999999351e-02 1.133989999999999998e-01 5.527399999999999675e-02 6.304300000000000181e-02 6.980999999999999706e-02
2.110400000000000123e-02 4.834900000000000309e-02 2.613000000000000045e-02 2.966200000000000087e-02 2.026100000000000123e-02 5.773600000000000260e-02 1.941199999999999870e-02 5.776200000000000084e-02 2.144000000000000072e-02 1.129400000000000022e-02 5.108900000000000247e-02 1.801300000000000123e-02 3.160400000000000015e-02 2.806300000000000114e-02 4.776600000000000290e-02 3.281799999999999995e-02 5.527300000000000268e-02 5.448399999999999771e-02 3.363200000000000217e-02 3.876500000000000085e-02 2.111800000000000135e-02 6.316999999999999699e-03 3.702400000000000135e-02 2.182800000000000018e-02 4.599400000000000016e-02
5.443699999999999928e-02 3.429499999999999910e-02 1.060949999999999949e-01 5.146900000000000086e-02 9.379600000000000437e-02 8.394799999999999485e-02 5.653299999999999992e-02 8.931699999999999362e-02 6.631399999999999795e-02 1.083149999999999946e-01 3.124700000000000047e-02 5.611700000000000021e-02 6.929699999999999749e-02 9.347500000000000253e-02 5.915800000000000225e-02 6.769699999999999329e-02 7.003800000000000303e-02 7.210600000000000342e-02 5.331700000000000328e-02 8.052900000000000336e-02 9.251700000000000201e-02 5.480299999999999755e-02 6.207700000000000023e-02 6.857499999999999707e-02 6.125200000000000089e-02
1.825100000000000056e-01 1.474280000000000035e-01 1.789729999999999932e-01 1.772859999999999991e-01 1.671999999999999875e-01 1.991779999999999939e-01 1.970969999999999944e-01 8.935400000000000287e-02 2.109719999999999929e-01 1.427849999999999953e-01 1.918279999999999985e-01 2.360480000000000078e-01 2.560479999999999978e-01 1.651739999999999875e-01 1.759110000000000118e-01 1.750009999999999899e-01 1.176159999999999983e-01 1.447740000000000138e-01 1.540169999999999872e-01 1.109470000000000039e-01 1.200729999999999992e-01 1.772579999999999989e-01 1.695750000000000035e-01 1.711340000000000083e-01 9.363299999999999401e-02
1.515320000000000000e-01 1.783210000000000073e-01 1.925419999999999909e-01 2.007249999999999868e-01 1.686479999999999924e-01 1.610300000000000065e-01 8.864400000000000057e-02 2.106079999999999897e-01 9.866999999999999382e-02 1.533029999999999948e-01 1.578160000000000118e-01 1.230129999999999973e-01 2.019680000000000086e-01 1.330709999999999948e-01 1.702960000000000029e-01 1.937329999999999885e-01 2.244549999999999879e-01 2.595799999999999774e-01 1.316549999999999943e-01 1.665260000000000074e-01 2.610469999999999735e-01 1.259180000000000021e-01 1.921279999999999932e-01 1.134850000000000025e-01 2.881580000000000252e-01
3.156500000000000278e-02 8.027299999999999713e-02 2.781399999999999845e-02 1.346999999999999933e-02 4.060500000000000220e-02 4.150899999999999729e-02 2.694399999999999920e-02 3.142799999999999760e-02 4.343099999999999739e-02 3.869299999999999823e-02 2.299899999999999861e-02 8.598699999999999399e-02 5.129100000000000326e-02 1.514700000000000074e-02 4.427199999999999885e-02 3.015899999999999831e-02 1.606399999999999842e-02 2.777800000000000061e-02 1.480700000000000072e-02 4.406600000000000100e-02 7.304700000000000082e-02 1.510799999999999990e-02 5.297999999999999932e-02 3.540499999999999897e-02 3.518299999999999900e-02
5.067499999999999782e-02 1.674000000000000141e-02 3.889100000000000196e-02 2.586199999999999957e-02 3.835700000000000220e-02 1.632600000000000023e-02 2.846200000000000119e-02 3.948900000000000327e-02 3.896600000000000064e-02 1.890199999999999866e-02 5.269599999999999979e-02 3.214199999999999696e-02 2.465200000000000030e-02 2.208399999999999946e-02 1.328799999999999946e-02 2.544700000000000087e-02 3.854500000000000287e-02 2.623899999999999844e-02 2.483199999999999991e-02 4.940200000000000147e-02 3.918100000000000055e-02 3.633399999999999824e-02 5.579999999999999891e-03 3.746900000000000230e-02 3.791200000000000125e-02
2.000199999999999895e-02 4.067599999999999688e-02 4.940400000000000347e-02 3.717399999999999871e-02 6.055300000000000266e-02 5.620100000000000096e-02 3.175999999999999657e-02 3.367699999999999860e-02 3.597800000000000303e-02 3.590299999999999742e-02 1.996500000000000011e-02 4.721299999999999802e-02 1.225599999999999953e-02 6.051999999999999741e-02 1.293500000000000032e-02 4.361199999999999799e-02 3.760999999999999760e-02 3.779400000000000120e-02 3.542399999999999716e-02 4.122100000000000070e-02 3.652299999999999991e-02 2.892399999999999832e-02 4.845100000000000101e-02 3.456000000000000044e-02 5.010200000000000070e-02
1.367710000000000037e-01 1.166520000000000057e-01 9.756700000000000095e-02 1.187829999999999997e-01 4.678399999999999920e-02 1.508319999999999939e-01 1.301589999999999969e-01 8.121100000000000541e-02 1.022229999999999944e-01 1.564810000000000090e-01 1.158529999999999976e-01 6.321000000000000230e-02 6.264999999999999736e-02 1.095819999999999989e-01 9.181300000000000572e-02 6.230399999999999827e-02 1.040110000000000062e-01 9.784700000000000342e-02 9.775499999999999468e-02 3.594499999999999779e-02 7.891600000000000004e-02 1.221629999999999938e-01 1.186119999999999952e-01 1.533579999999999943e-01 1.384650000000000047e-01
1.275800000000000024e-02 2.929199999999999859e-02 4.355300000000000143e-02 4.391699999999999771e-02 2.610499999999999973e-02 3.648799999999999960e-02 4.379000000000000253e-02 3.220200000000000146e-02 6.479000000000000037e-02 1.390500000000000069e-02 2.340300000000000019e-02 3.923800000000000204e-02 1.862199999999999966e-02 3.096099999999999894e-02 2.951900000000000010e-02 3.788699999999999707e-02 5.308899999999999730e-02 1.458199999999999948e-02 4.852599999999999969e-02 5.058599999999999902e-02 2.623699999999999991e-02 8.321999999999999537e-03 1.181899999999999964e-02 6.528499999999999581e-02 2.818299999999999972e-02
9.580500000000000127e-02 8.615200000000000635e-02 3.016399999999999984e-02 7.795900000000000052e-02 6.230100000000000221e-02 7.955299999999999871e-02 6.303000000000000269e-02 9.337900000000000367e-02 6.635499999999999732e-02 8.966000000000000358e-02 9.854999999999999871e-02 6.655800000000000605e-02 6.835199999999999609e-02 7.526299999999999657e-02 4.435800000000000159e-02 6.980699999999999406e-02 5.961600000000000232e-02 1.112859999999999960e-01 8.072300000000000308e-02 6.299399999999999444e-02 3.245900000000000174e-02 9.303300000000000458e-02 6.219700000000000228e-02 1.648600000000000065e-02 7.423499999999999543e-02
1.837499999999999897e-02 6.360599999999999588e-02 7.100999999999999673e-03 1.296699999999999936e-02 6.268000000000000134e-03 5.126100000000000101e-02 3.668799999999999839e-02 5.568100000000000133e-02 3.069300000000000153e-02 2.809000000000000039e-02 6.430099999999999705e-02 4.475699999999999817e-02 2.529999999999999957e-02 3.066800000000000082e-02 3.815700000000000341e-02 3.744000000000000106e-02 3.699600000000000111e-02 3.999999999999999819e-06 3.703999999999999654e-02 2.340400000000000119e-02 4.100499999999999978e-02 1.455299999999999996e-02 3.634400000000000130e-02 2.159399999999999861e-02 3.666500000000000314e-02
5.082300000000000012e-02 2.521899999999999836e-02 6.125499999999999695e-02 7.472299999999999776e-02 8.214899999999999980e-02 1.070369999999999933e-01 4.394599999999999895e-02 5.155699999999999866e-02 8.653900000000000481e-02 8.562400000000000566e-02 7.031199999999999950e-02 3.578599999999999837e-02 4.988700000000000079e-02 1.107950000000000046e-01 4.257899999999999879e-02 6.917500000000000038e-02 8.805000000000000326e-02 6.178499999999999964e-02 6.950099999999999334e-02 7.841900000000000259e-02 9.286999999999999422e-02 7.767100000000000393e-02 5.586100000000000093e-02 8.905299999999999327e-02 5.799399999999999694e-02
# ll kappa omega N0_N6 N0_kluyveriYDR418W N0_N1 N1_N2 N1_castelliiYEL054C N2_bayanusYEL054C N2_N3 N3_kudriavzeviiYEL054C N3_N4 N4_N5 N4_mikataeYEL054C N5_paradoxusYEL054C N5_cerevisiaeYEL054C N6_N7 N6_castelliiYDR418W N7_N8 N7_bayanusYDR418W N8_N9 N8_kudriavzeviiYDR418W N9_N10 N9_mikataeYDR418W N10_paradoxusYDR418W N10_cerevisiaeYDR418W
