# geo_3.0_sim_50 geo_3.0_sim_51 geo_3.0_sim_52 geo_3.0_sim_53 geo_3.0_sim_54 geo_3.0_sim_55 geo_3.0_sim_56 geo_3.0_sim_57 geo_3.0_sim_58 geo_3.0_sim_59 geo_3.0_sim_60 geo_3.0_sim_61 geo_3.0_sim_62 geo_3.0_sim_63 geo_3.0_sim_64 geo_3.0_sim_65 geo_3.0_sim_66 geo_3.0_sim_67 geo_3.0_sim_68 geo_3.0_sim_69 geo_3.0_sim_70 geo_3.0_sim_71 geo_3.0_sim_72 geo_3.0_sim_73 geo_3.0_sim_74
-1.943816066000000092e+03 -1.881938366000000087e+03 -2.105445444999999836e+03 -2.190936521000000084e+03 -1.953153461999999990e+03 -2.033441880999999967e+03 -1.983696758000000045e+03 -2.062075401000000056e+03 -2.060899442999999792e+03 -2.008380321999999978e+03 -2.014118296999999984e+03 -1.893946494000000030e+03 -2.012982469999999921e+03 -1.986974690999999893e+03 -2.037660278999999946e+03 -1.930461250000000064e+03 -2.149462445000000116e+03 -1.912278906000000006e+03 -1.761843043999999963e+03 -1.969972610000000032e+03 -1.912285280999999941e+03 -1.905901319000000058e+03 -1.976025202000000036e+03 -1.985874053999999887e+03 -1.926101331999999957e+03
9.552270000000000039e+00 9.932859999999999800e+00 6.503070000000000128e+00 6.397789999999999644e+00 1.011378000000000021e+01 1.302252999999999972e+01 8.561650000000000205e+00 1.293294000000000032e+01 8.579810000000000159e+00 7.276690000000000325e+00 8.617200000000000415e+00 7.507259999999999600e+00 8.096539999999999182e+00 7.756170000000000009e+00 8.882319999999999993e+00 1.422283999999999970e+01 6.484340000000000437e+00 7.581929999999999836e+00 7.643869999999999720e+00 8.992229999999999279e+00 8.284259999999999735e+00 7.829449999999999577e+00 9.248469999999999303e+00 1.089568000000000048e+01 9.970110000000000028e+00
1.316829999999999945e+00 1.329550000000000010e+00 1.118049999999999988e+00 9.250800000000000134e-01 1.050200000000000022e+00 1.040910000000000002e+00 1.091650000000000009e+00 9.496799999999999686e-01 1.149820000000000064e+00 1.259929999999999994e+00 9.375200000000000200e-01 1.000909999999999966e+00 1.041930000000000023e+00 1.168530000000000069e+00 1.333650000000000002e+00 1.214560000000000084e+00 9.555700000000000305e-01 1.004709999999999992e+00 9.028399999999999759e-01 9.179000000000000492e-01 9.934199999999999697e-01 7.895199999999999996e-01 8.579099999999999504e-01 8.804300000000000459e-01 1.157899999999999929e+00
3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06
2.378399999999999959e-01 2.259289999999999909e-01 2.802760000000000251e-01 1.587850000000000095e-01 3.438939999999999775e-01 2.001489999999999936e-01 2.095059999999999978e-01 2.873330000000000051e-01 2.955479999999999774e-01 2.523739999999999872e-01 2.747600000000000042e-01 1.613900000000000057e-01 2.427989999999999871e-01 3.303659999999999930e-01 2.465650000000000064e-01 1.923429999999999862e-01 2.100569999999999937e-01 2.818330000000000002e-01 2.208900000000000030e-01 3.336330000000000129e-01 1.976199999999999901e-01 2.463539999999999897e-01 2.370680000000000009e-01 2.734440000000000204e-01 2.285089999999999899e-01
3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06
1.657460000000000044e-01 1.806669999999999943e-01 2.191919999999999980e-01 1.936809999999999921e-01 2.149880000000000124e-01 2.005599999999999883e-01 1.990270000000000095e-01 2.276219999999999910e-01 2.368169999999999997e-01 1.507950000000000124e-01 1.604579999999999895e-01 1.590169999999999917e-01 1.904450000000000032e-01 1.589359999999999939e-01 1.933989999999999876e-01 2.023089999999999888e-01 2.866489999999999871e-01 2.235280000000000045e-01 2.282510000000000094e-01 1.952129999999999976e-01 1.340629999999999877e-01 1.179909999999999987e-01 1.870400000000000118e-01 2.802939999999999876e-01 1.457080000000000042e-01
1.151749999999999996e-01 1.547109999999999874e-01 1.703030000000000099e-01 1.970020000000000104e-01 1.378709999999999936e-01 1.794989999999999919e-01 1.457660000000000067e-01 1.517499999999999960e-01 1.659090000000000009e-01 2.230219999999999980e-01 1.610209999999999975e-01 1.858219999999999872e-01 1.862370000000000136e-01 1.035260000000000069e-01 2.039860000000000007e-01 1.844089999999999896e-01 1.217430000000000040e-01 1.488250000000000128e-01 1.440220000000000111e-01 1.617560000000000109e-01 1.434989999999999877e-01 2.196110000000000007e-01 1.774560000000000026e-01 1.248329999999999995e-01 2.084070000000000089e-01
2.507900000000000060e-02 2.571700000000000028e-02 6.112399999999999778e-02 2.273299999999999974e-02 1.477700000000000020e-02 6.714999999999999615e-03 4.324299999999999672e-02 6.633600000000000607e-02 4.528200000000000280e-02 3.110299999999999870e-02 2.440200000000000008e-02 5.052199999999999747e-02 3.137500000000000011e-02 6.382799999999999585e-02 2.042000000000000065e-02 3.458499999999999769e-02 5.095999999999999835e-02 6.118000000000000174e-03 3.290099999999999969e-02 4.255599999999999661e-02 6.341399999999999815e-02 2.576499999999999971e-02 3.323299999999999865e-02 3.246299999999999880e-02 2.231999999999999956e-02
3.520199999999999718e-02 1.220000000000000077e-02 2.038399999999999934e-02 4.419399999999999717e-02 1.060200000000000031e-02 5.221800000000000053e-02 4.688799999999999912e-02 2.901300000000000059e-02 1.261999999999999927e-02 3.508200000000000207e-02 3.747799999999999743e-02 4.302199999999999774e-02 2.574800000000000005e-02 3.258599999999999691e-02 3.644000000000000017e-02 1.643299999999999969e-02 6.287700000000000233e-02 1.255399999999999919e-02 6.382999999999999785e-03 3.470999999999999780e-02 2.984300000000000147e-02 1.849400000000000002e-02 1.850100000000000008e-02 3.346500000000000169e-02 2.257500000000000132e-02
