# geo_3.0_sim_50 geo_3.0_sim_51 geo_3.0_sim_52 geo_3.0_sim_53 geo_3.0_sim_54 geo_3.0_sim_55 geo_3.0_sim_56 geo_3.0_sim_57 geo_3.0_sim_58 geo_3.0_sim_59 geo_3.0_sim_60 geo_3.0_sim_61 geo_3.0_sim_62 geo_3.0_sim_63 geo_3.0_sim_64 geo_3.0_sim_65 geo_3.0_sim_66 geo_3.0_sim_67 geo_3.0_sim_68 geo_3.0_sim_69 geo_3.0_sim_70 geo_3.0_sim_71 geo_3.0_sim_72 geo_3.0_sim_73 geo_3.0_sim_74
3.816900000000000154e-02 3.999999999999999819e-06 6.814800000000000024e-02 4.420600000000000224e-02 5.012799999999999895e-02 2.977700000000000138e-02 3.819000000000000172e-02 1.891200000000000173e-02 2.420999999999999888e-02 4.429400000000000004e-02 2.746600000000000083e-02 4.754099999999999993e-02 2.930500000000000119e-02 4.333100000000000146e-02 4.260400000000000298e-02 4.788499999999999701e-02 2.000000000000000042e-02 4.281200000000000283e-02 2.418899999999999870e-02 3.245499999999999774e-02 3.414299999999999974e-02 3.300299999999999762e-02 3.871200000000000335e-02 4.332600000000000340e-02 4.025700000000000112e-02
1.102390000000000037e-01 1.131530000000000036e-01 8.587999999999999801e-02 1.598380000000000078e-01 1.182750000000000051e-01 8.327900000000000580e-02 1.085590000000000027e-01 9.926300000000000401e-02 1.458069999999999922e-01 7.483499999999999874e-02 1.175120000000000053e-01 9.624499999999999722e-02 9.047800000000000287e-02 9.997899999999999843e-02 7.365800000000000125e-02 1.412210000000000132e-01 1.048769999999999980e-01 6.203399999999999886e-02 7.649599999999999456e-02 6.794999999999999651e-02 8.771900000000000530e-02 1.001829999999999943e-01 9.656700000000000006e-02 1.209049999999999986e-01 1.091280000000000028e-01
1.937200000000000033e-02 5.192100000000000187e-02 1.978800000000000003e-02 2.414600000000000080e-02 1.861700000000000160e-02 4.994599999999999734e-02 6.310999999999999770e-03 2.332499999999999851e-02 1.259000000000000050e-02 1.466699999999999948e-02 3.758000000000000229e-02 1.039400000000000046e-02 1.278600000000000049e-02 2.616999999999999882e-02 2.790000000000000119e-02 2.531800000000000023e-02 4.939099999999999741e-02 8.841999999999999166e-03 6.034000000000000301e-03 1.946600000000000066e-02 3.115100000000000161e-02 2.904500000000000137e-02 3.768599999999999728e-02 2.455099999999999991e-02 2.480900000000000119e-02
8.488600000000000312e-02 4.835199999999999915e-02 1.161490000000000022e-01 1.216509999999999952e-01 6.673999999999999377e-02 7.532300000000000106e-02 1.021309999999999996e-01 6.520499999999999907e-02 6.108399999999999941e-02 7.416799999999999782e-02 1.162600000000000022e-01 7.926900000000000612e-02 8.784100000000000241e-02 9.647899999999999532e-02 7.150499999999999912e-02 3.077099999999999974e-02 1.156289999999999957e-01 8.348300000000000165e-02 2.495599999999999902e-02 7.399000000000000021e-02 6.582699999999999663e-02 7.923900000000000388e-02 5.547400000000000247e-02 3.353199999999999931e-02 2.955999999999999947e-02
2.091399999999999856e-02 3.132900000000000268e-02 3.302700000000000080e-02 2.617900000000000088e-02 4.141100000000000336e-02 3.304599999999999899e-02 6.276000000000000328e-03 4.431000000000000216e-02 3.652199999999999891e-02 1.792799999999999949e-02 4.895200000000000246e-02 2.881600000000000134e-02 1.946900000000000019e-02 1.870300000000000087e-02 5.285299999999999720e-02 1.804599999999999954e-02 1.946000000000000160e-02 1.953200000000000075e-02 4.434400000000000147e-02 2.582600000000000173e-02 4.695599999999999774e-02 4.529099999999999793e-02 4.867500000000000299e-02 3.277399999999999758e-02 3.419900000000000023e-02
1.023079999999999962e-01 6.345099999999999352e-02 7.990200000000000080e-02 1.526409999999999989e-01 4.138900000000000218e-02 8.614800000000000235e-02 5.650899999999999673e-02 9.760299999999999532e-02 5.513099999999999945e-02 1.229080000000000034e-01 9.538299999999999557e-02 6.434700000000000142e-02 8.160699999999999898e-02 9.076800000000000146e-02 9.410200000000000509e-02 6.235600000000000170e-02 6.912200000000000288e-02 6.723099999999999909e-02 4.451999999999999708e-02 8.061400000000000510e-02 4.026199999999999918e-02 7.570499999999999452e-02 7.012599999999999389e-02 5.480999999999999761e-02 7.524799999999999545e-02
3.999999999999999819e-06 1.806669999999999943e-01 3.999999999999999819e-06 1.936809999999999921e-01 3.999999999999999819e-06 7.597999999999999719e-03 3.999999999999999819e-06 2.276219999999999910e-01 9.015000000000000444e-03 1.507950000000000124e-01 2.080999999999999864e-02 1.590169999999999917e-01 1.904450000000000032e-01 1.589359999999999939e-01 1.933989999999999876e-01 2.023089999999999888e-01 2.866489999999999871e-01 2.235280000000000045e-01 3.999999999999999819e-06 4.477000000000000077e-03 1.340629999999999877e-01 1.179909999999999987e-01 1.870400000000000118e-01 2.802939999999999876e-01 3.999999999999999819e-06
2.977190000000000114e-01 1.547109999999999874e-01 4.147500000000000075e-01 1.970020000000000104e-01 3.799170000000000047e-01 3.897599999999999953e-01 3.588299999999999823e-01 1.517499999999999960e-01 4.094740000000000046e-01 2.230219999999999980e-01 3.125430000000000152e-01 1.858219999999999872e-01 1.862370000000000136e-01 1.035260000000000069e-01 2.039860000000000007e-01 1.844089999999999896e-01 1.217430000000000040e-01 1.488250000000000128e-01 3.798270000000000257e-01 3.690249999999999919e-01 1.434989999999999877e-01 2.196110000000000007e-01 1.774560000000000026e-01 1.248329999999999995e-01 3.675240000000000173e-01
2.713300000000000087e-02 1.220000000000000077e-02 1.933999999999999955e-02 4.419399999999999717e-02 3.523000000000000090e-03 5.186500000000000138e-02 4.572799999999999782e-02 2.901300000000000059e-02 1.218499999999999965e-02 3.508200000000000207e-02 3.617399999999999782e-02 4.302199999999999774e-02 2.574800000000000005e-02 3.258599999999999691e-02 3.644000000000000017e-02 1.643299999999999969e-02 6.287700000000000233e-02 1.255399999999999919e-02 6.197000000000000251e-03 3.158099999999999796e-02 2.984300000000000147e-02 1.849400000000000002e-02 1.850100000000000008e-02 3.346500000000000169e-02 1.233000000000000068e-02
3.154200000000000059e-02 2.571700000000000028e-02 6.203999999999999793e-02 2.273299999999999974e-02 1.906100000000000155e-02 8.463000000000000037e-03 4.350199999999999900e-02 6.633600000000000607e-02 4.836700000000000027e-02 3.110299999999999870e-02 2.546999999999999958e-02 5.052299999999999847e-02 3.137500000000000011e-02 6.382799999999999585e-02 2.042000000000000065e-02 3.458499999999999769e-02 5.095999999999999835e-02 6.118000000000000174e-03 3.863400000000000167e-02 4.554600000000000315e-02 6.341399999999999815e-02 2.576499999999999971e-02 3.323299999999999865e-02 3.246299999999999880e-02 3.812499999999999917e-02
3.898999999999999688e-02 1.278699999999999976e-02 5.528700000000000281e-02 6.287399999999999933e-02 6.512999999999999345e-02 3.923900000000000304e-02 4.596800000000000191e-02 1.196200000000000041e-02 2.628199999999999981e-02 3.925200000000000217e-02 3.270100000000000090e-02 2.591800000000000007e-02 4.104900000000000215e-02 4.423200000000000048e-02 2.913299999999999917e-02 5.185599999999999932e-02 4.563099999999999795e-02 5.023400000000000087e-02 2.411200000000000149e-02 2.022799999999999945e-02 2.480200000000000113e-02 1.900800000000000059e-02 2.519599999999999965e-02 4.605499999999999872e-02 3.979599999999999804e-02
1.015960000000000057e-01 1.271430000000000060e-01 7.045300000000000173e-02 1.326630000000000031e-01 1.458180000000000032e-01 1.311809999999999921e-01 9.993699999999999806e-02 1.252929999999999877e-01 1.385740000000000027e-01 5.439000000000000085e-02 8.584899999999999476e-02 6.889800000000000091e-02 1.085320000000000035e-01 6.463099999999999401e-02 9.283600000000000185e-02 1.264129999999999976e-01 9.128799999999999415e-02 8.868900000000000394e-02 6.386400000000000410e-02 6.122299999999999964e-02 1.139430000000000026e-01 9.556299999999999517e-02 7.369599999999999762e-02 1.381110000000000115e-01 1.162910000000000055e-01
4.668599999999999833e-02 3.698300000000000198e-02 5.707199999999999773e-02 3.138599999999999723e-02 9.348099999999999465e-02 5.443300000000000222e-02 8.565499999999999503e-02 2.425199999999999925e-02 1.191200000000000071e-02 3.456200000000000244e-02 8.134099999999999664e-02 1.783099999999999963e-02 8.679099999999999315e-02 3.351200000000000012e-02 9.993599999999999706e-02 3.292799999999999894e-02 2.461899999999999852e-02 8.065600000000000547e-02 1.883400000000000005e-02 2.672100000000000170e-02 4.924499999999999711e-02 5.745299999999999713e-02 3.923700000000000104e-02 4.863800000000000068e-02 3.084999999999999895e-02
8.513600000000000334e-02 4.435900000000000259e-02 3.176199999999999857e-02 1.208629999999999982e-01 2.413500000000000020e-02 4.193700000000000205e-02 3.999999999999999819e-06 8.436699999999999755e-02 8.512599999999999334e-02 8.608699999999999686e-02 2.113900000000000154e-02 7.620499999999999496e-02 3.128100000000000325e-02 6.795299999999999951e-02 2.198599999999999860e-02 7.807000000000000051e-02 1.064950000000000063e-01 1.911600000000000105e-02 1.874200000000000171e-02 5.962699999999999945e-02 1.154200000000000018e-02 1.887199999999999989e-02 6.649599999999999955e-02 2.301800000000000027e-02 6.294099999999999695e-02
1.178300000000000007e-02 2.576399999999999871e-02 1.223100000000000055e-02 2.639999999999999986e-02 2.142499999999999960e-02 5.525100000000000150e-02 2.295000000000000165e-02 5.042200000000000154e-02 4.177700000000000163e-02 1.258699999999999923e-02 3.173499999999999932e-02 5.982000000000000338e-03 3.559799999999999770e-02 1.982499999999999887e-02 3.802799999999999930e-02 4.761599999999999860e-02 6.812899999999999512e-02 1.208099999999999972e-02 3.160000000000000309e-02 2.658999999999999905e-02 4.435299999999999659e-02 4.401100000000000151e-02 5.425100000000000061e-02 4.603800000000000253e-02 5.385500000000000009e-02
1.049660000000000037e-01 8.832500000000000073e-02 8.776699999999999779e-02 1.062789999999999985e-01 2.870599999999999888e-02 1.165299999999999947e-01 7.791599999999999915e-02 7.148899999999999699e-02 5.706900000000000167e-02 8.231600000000000028e-02 6.407200000000000395e-02 8.731300000000000172e-02 7.069100000000000383e-02 8.903500000000000303e-02 8.861900000000000333e-02 6.569999999999999452e-02 7.860599999999999532e-02 3.091400000000000051e-02 5.080500000000000294e-02 5.432000000000000023e-02 8.243200000000000527e-02 6.349899999999999989e-02 5.200699999999999767e-02 6.086799999999999849e-02 8.975800000000000445e-02
# ll kappa omega N0_N6 N0_kluyveriYDR418W N0_N1 N1_N2 N1_castelliiYDR418W N2_bayanusYDR418W N2_N3 N3_N4 N3_kudriavzeviiYDR418W N4_N5 N4_mikataeYDR418W N5_paradoxusYDR418W N5_cerevisiaeYDR418W N6_N7 N6_castelliiYEL054C N7_N8 N7_bayanusYEL054C N8_N9 N8_kudriavzeviiYEL054C N9_N10 N9_mikataeYEL054C N10_paradoxusYEL054C N10_cerevisiaeYEL054C
