# geo_50.0_sim_0 geo_50.0_sim_1 geo_50.0_sim_2 geo_50.0_sim_3 geo_50.0_sim_4 geo_50.0_sim_5 geo_50.0_sim_6 geo_50.0_sim_7 geo_50.0_sim_8 geo_50.0_sim_9 geo_50.0_sim_10 geo_50.0_sim_11 geo_50.0_sim_12 geo_50.0_sim_13 geo_50.0_sim_14 geo_50.0_sim_15 geo_50.0_sim_16 geo_50.0_sim_17 geo_50.0_sim_18 geo_50.0_sim_19 geo_50.0_sim_20 geo_50.0_sim_21 geo_50.0_sim_22 geo_50.0_sim_23 geo_50.0_sim_24 geo_50.0_sim_25 geo_50.0_sim_26 geo_50.0_sim_27 geo_50.0_sim_28 geo_50.0_sim_29 geo_50.0_sim_30 geo_50.0_sim_31 geo_50.0_sim_32 geo_50.0_sim_33 geo_50.0_sim_34 geo_50.0_sim_35 geo_50.0_sim_36 geo_50.0_sim_37 geo_50.0_sim_38 geo_50.0_sim_39 geo_50.0_sim_40 geo_50.0_sim_41 geo_50.0_sim_42 geo_50.0_sim_43 geo_50.0_sim_44 geo_50.0_sim_45 geo_50.0_sim_46 geo_50.0_sim_47 geo_50.0_sim_48 geo_50.0_sim_49 geo_50.0_sim_50 geo_50.0_sim_51 geo_50.0_sim_52 geo_50.0_sim_53 geo_50.0_sim_54 geo_50.0_sim_55 geo_50.0_sim_56 geo_50.0_sim_57 geo_50.0_sim_58 geo_50.0_sim_59 geo_50.0_sim_60 geo_50.0_sim_61 geo_50.0_sim_62 geo_50.0_sim_63 geo_50.0_sim_64 geo_50.0_sim_65 geo_50.0_sim_66 geo_50.0_sim_67 geo_50.0_sim_68 geo_50.0_sim_69 geo_50.0_sim_70 geo_50.0_sim_71 geo_50.0_sim_72 geo_50.0_sim_73 geo_50.0_sim_74 geo_50.0_sim_75 geo_50.0_sim_76 geo_50.0_sim_77 geo_50.0_sim_78 geo_50.0_sim_79 geo_50.0_sim_80 geo_50.0_sim_81 geo_50.0_sim_82 geo_50.0_sim_83 geo_50.0_sim_84 geo_50.0_sim_85 geo_50.0_sim_86 geo_50.0_sim_87 geo_50.0_sim_88 geo_50.0_sim_89 geo_50.0_sim_90 geo_50.0_sim_91 geo_50.0_sim_92 geo_50.0_sim_93 geo_50.0_sim_94 geo_50.0_sim_95 geo_50.0_sim_96 geo_50.0_sim_97 geo_50.0_sim_98 geo_50.0_sim_99
-2.210759970000000067e+03 -2.032755274000000099e+03 -2.201905546999999842e+03 -2.219020312999999987e+03 -1.986295176999999967e+03 -2.142946401000000151e+03 -1.996299445999999989e+03 -2.012055423999999903e+03 -1.934438949000000093e+03 -2.088884555999999975e+03 -2.152927986000000146e+03 -2.105463699999999790e+03 -2.188111307000000124e+03 -1.965407005999999910e+03 -1.953570400000000063e+03 -2.108842052999999851e+03 -2.073921444000000065e+03 -2.142932855000000018e+03 -2.077855078999999932e+03 -2.008288007000000107e+03 -2.005867506999999932e+03 -1.992858484000000090e+03 -2.032555628999999954e+03 -2.125226090999999997e+03 -2.025233363000000054e+03 -2.110982234000000062e+03 -1.866595233000000007e+03 -1.930605573000000049e+03 -2.092080625999999938e+03 -2.156136039999999866e+03 -2.215161591999999928e+03 -2.231252156000000014e+03 -1.950939405000000079e+03 -1.972879832000000079e+03 -2.118066206999999849e+03 -1.905379091999999901e+03 -1.987054583999999977e+03 -2.158233275000000049e+03 -1.930264151000000084e+03 -2.010251811000000089e+03 -2.140664322000000084e+03 -2.276282388000000083e+03 -2.047301300000000083e+03 -2.095483014999999796e+03 -2.060998783999999887e+03 -2.166835678999999800e+03 -2.004559964999999920e+03 -2.109636930000000120e+03 -1.931257221999999956e+03 -2.256140765000000101e+03 -2.047183999000000085e+03 -2.010449489000000085e+03 -1.923556612000000086e+03 -2.198912662000000182e+03 -2.053504097000000002e+03 -2.161085896000000048e+03 -2.028848375999999917e+03 -2.106523012999999992e+03 -2.142353021999999783e+03 -2.117435167000000092e+03 -2.246268782000000101e+03 -1.918999894999999924e+03 -2.201684326999999939e+03 -2.189722433999999794e+03 -1.932941070000000082e+03 -2.027052453000000014e+03 -1.985779569999999921e+03 -2.135612406000000192e+03 -2.084326202000000194e+03 -2.166223299000000225e+03 -2.009067395000000033e+03 -1.972665164999999888e+03 -2.095197509000000082e+03 -2.168283946000000014e+03 -1.949687104999999974e+03 -1.934700651000000107e+03 -2.105083764999999858e+03 -2.135618022999999994e+03 -2.119056810999999925e+03 -2.230424507000000176e+03 -2.113595920000000206e+03 -1.989595847000000049e+03 -1.996025315000000091e+03 -2.052166287000000011e+03 -1.970044894999999997e+03 -1.985325066000000106e+03 -2.083220084000000043e+03 -2.145838932999999997e+03 -2.095321330000000216e+03 -1.931314515999999912e+03 -2.067788544999999885e+03 -2.157488722000000053e+03 -2.294094355000000178e+03 -1.987947865999999976e+03 -2.250480234999999993e+03 -2.033358019000000013e+03 -2.133246157000000039e+03 -2.024066105000000107e+03 -2.082128516000000218e+03 -1.968732725999999957e+03
9.042529999999999291e+00 9.002200000000000202e+00 6.408109999999999751e+00 1.135182999999999964e+01 1.300943999999999967e+01 1.009969000000000072e+01 8.470489999999999853e+00 7.346759999999999735e+00 1.055945000000000000e+01 9.102619999999999933e+00 6.916100000000000136e+00 9.012869999999999493e+00 6.772890000000000299e+00 7.428679999999999950e+00 8.550219999999999487e+00 6.507990000000000386e+00 1.043125999999999998e+01 6.891849999999999810e+00 1.182399000000000022e+01 1.164506000000000085e+01 9.135030000000000427e+00 1.195928999999999931e+01 7.931449999999999889e+00 1.045974000000000004e+01 8.152409999999999712e+00 9.273009999999999309e+00 1.141249000000000002e+01 9.299450000000000216e+00 6.707699999999999996e+00 6.323750000000000426e+00 7.094430000000000014e+00 7.369110000000000049e+00 8.278639999999999333e+00 8.266000000000000014e+00 6.580860000000000376e+00 9.523680000000000589e+00 7.663990000000000080e+00 7.579399999999999693e+00 9.210300000000000153e+00 7.565249999999999808e+00 7.996859999999999857e+00 6.366360000000000241e+00 8.057010000000000005e+00 1.060435999999999979e+01 7.591330000000000133e+00 9.919840000000000657e+00 9.966229999999999478e+00 7.257520000000000415e+00 9.999539999999999651e+00 8.832990000000000563e+00 6.856069999999999887e+00 1.118751999999999924e+01 8.004989999999999384e+00 7.550620000000000331e+00 8.966390000000000526e+00 6.557369999999999699e+00 8.865140000000000242e+00 8.422269999999999257e+00 6.566580000000000084e+00 6.819060000000000343e+00 7.069130000000000358e+00 8.055820000000000647e+00 8.896630000000000038e+00 9.241659999999999542e+00 7.533159999999999634e+00 1.240141000000000027e+01 8.663959999999999440e+00 1.048249000000000031e+01 7.529069999999999929e+00 6.271049999999999791e+00 6.739200000000000301e+00 9.681940000000000879e+00 7.208800000000000097e+00 7.027280000000000193e+00 7.994769999999999932e+00 9.792650000000000077e+00 8.083859999999999602e+00 7.162090000000000067e+00 8.730869999999999465e+00 8.718030000000000612e+00 8.221299999999999386e+00 8.220499999999999474e+00 1.193422999999999945e+01 8.327920000000000655e+00 9.581310000000000215e+00 8.754250000000000753e+00 1.024987999999999921e+01 7.996220000000000105e+00 5.849789999999999601e+00 1.081903999999999932e+01 7.956039999999999779e+00 8.992369999999999308e+00 7.797880000000000145e+00 8.259420000000000428e+00 8.148379999999999512e+00 8.141669999999999519e+00 8.554309999999999192e+00 7.430710000000000370e+00 7.130460000000000242e+00 8.474030000000000840e+00
1.355909999999999949e+00 1.313399999999999901e+00 1.007390000000000008e+00 9.317100000000000382e-01 8.640600000000000502e-01 9.673899999999999721e-01 1.128659999999999997e+00 1.057339999999999947e+00 9.494799999999999907e-01 9.265099999999999447e-01 9.387400000000000189e-01 1.026839999999999975e+00 1.387359999999999927e+00 9.784100000000000019e-01 1.006550000000000056e+00 1.017379999999999951e+00 1.065439999999999943e+00 9.274700000000000166e-01 9.002799999999999692e-01 1.275079999999999991e+00 8.090699999999999559e-01 8.961999999999999966e-01 1.015209999999999946e+00 1.095869999999999900e+00 8.155499999999999972e-01 1.116579999999999906e+00 1.130130000000000079e+00 8.296799999999999731e-01 7.657599999999999962e-01 8.287200000000000122e-01 9.515200000000000324e-01 1.406250000000000000e+00 8.305799999999999850e-01 7.992799999999999905e-01 1.151829999999999909e+00 1.262999999999999901e+00 1.205799999999999983e+00 1.019309999999999938e+00 9.522199999999999553e-01 7.921799999999999953e-01 1.048729999999999940e+00 1.196199999999999930e+00 7.253100000000000103e-01 9.340399999999999814e-01 1.018669999999999964e+00 9.875599999999999934e-01 1.006850000000000023e+00 1.367240000000000011e+00 1.081660000000000066e+00 7.313499999999999446e-01 7.766300000000000425e-01 1.075599999999999890e+00 9.107300000000000395e-01 9.411199999999999566e-01 9.681699999999999751e-01 9.478299999999999503e-01 9.336299999999999599e-01 9.708299999999999708e-01 9.052599999999999536e-01 1.110489999999999977e+00 1.033279999999999976e+00 1.019039999999999946e+00 1.031910000000000105e+00 1.021810000000000107e+00 1.055169999999999941e+00 1.141040000000000054e+00 9.479300000000000503e-01 1.038189999999999946e+00 1.487020000000000008e+00 8.586000000000000298e-01 7.908699999999999619e-01 1.022850000000000037e+00 1.123760000000000092e+00 1.034480000000000066e+00 1.151410000000000045e+00 1.186160000000000103e+00 9.982799999999999452e-01 8.088699999999999779e-01 7.852299999999999836e-01 9.907500000000000195e-01 1.175999999999999934e+00 1.031090000000000062e+00 1.157820000000000071e+00 9.793500000000000538e-01 9.847099999999999742e-01 1.019390000000000018e+00 9.482399999999999718e-01 1.029050000000000020e+00 1.144009999999999971e+00 9.501199999999999646e-01 1.448039999999999994e+00 1.152109999999999967e+00 9.182099999999999707e-01 1.090149999999999952e+00 8.811499999999999888e-01 9.643199999999999550e-01 1.275700000000000056e+00 1.163669999999999982e+00 1.161119999999999930e+00 1.118130000000000068e+00
3.999999999999999819e-06 3.999999999999999819e-06 8.205000000000000487e-03 1.587399999999999922e-02 1.962999999999999901e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 6.019000000000000045e-03 7.144000000000000176e-03 2.480000000000000000e-03 1.443000000000000055e-03 3.429999999999999889e-04 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 6.091000000000000060e-03 1.618999999999999996e-03 3.999999999999999819e-06 3.557799999999999851e-02 3.999999999999999819e-06 3.999999999999999819e-06 2.671000000000000197e-03 3.999999999999999819e-06 3.999999999999999819e-06 2.970000000000000092e-04 6.586999999999999973e-03 3.999999999999999819e-06 1.670500000000000110e-02 3.999999999999999819e-06 3.999999999999999819e-06 8.420999999999999666e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 2.614199999999999857e-02 6.470000000000000057e-03 3.999999999999999819e-06 3.999999999999999819e-06 1.598400000000000168e-02 9.093000000000000388e-03 3.999999999999999819e-06 2.476499999999999882e-02 1.257600000000000037e-02 9.913999999999999202e-03 3.999999999999999819e-06 3.999999999999999819e-06 8.829999999999999958e-04 1.062000000000000010e-03 3.999999999999999819e-06 3.999999999999999819e-06 2.271000000000000102e-02 3.999999999999999819e-06 3.999999999999999819e-06 1.540300000000000002e-02 1.345599999999999921e-02 1.131199999999999914e-02 2.249800000000000064e-02 3.999999999999999819e-06 1.508400000000000019e-02 3.999999999999999819e-06 2.009800000000000128e-02 9.638999999999999999e-03 3.999999999999999819e-06 3.999999999999999819e-06 9.868999999999999301e-03 3.999999999999999819e-06 9.945999999999999980e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 2.215299999999999908e-02 3.999999999999999819e-06 3.014000000000000186e-03 2.991200000000000109e-02 1.680699999999999902e-02 1.038599999999999940e-02 3.388000000000000039e-02 5.462999999999999974e-03 3.999999999999999819e-06 9.284999999999999851e-03 6.248000000000000081e-03 2.106999999999999932e-03 3.999999999999999819e-06 1.373599999999999995e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 2.318999999999999881e-03 1.077499999999999986e-02 3.999999999999999819e-06 3.999999999999999819e-06 2.928000000000000047e-03 1.107900000000000031e-02 5.410199999999999732e-02 3.843000000000000062e-03 1.907700000000000021e-02
2.998580000000000134e-01 3.052549999999999986e-01 2.681379999999999875e-01 2.891819999999999946e-01 2.981889999999999818e-01 2.786350000000000215e-01 2.216019999999999934e-01 2.448329999999999951e-01 2.029720000000000135e-01 2.730929999999999747e-01 2.102819999999999967e-01 2.343719999999999970e-01 1.938630000000000075e-01 2.156240000000000101e-01 2.253179999999999905e-01 2.987540000000000195e-01 2.695400000000000018e-01 2.359590000000000021e-01 2.796489999999999809e-01 2.987799999999999900e-01 1.830829999999999957e-01 2.706839999999999802e-01 2.370029999999999915e-01 2.586800000000000210e-01 1.734700000000000131e-01 2.785230000000000206e-01 2.274629999999999985e-01 1.944130000000000025e-01 2.574279999999999902e-01 2.514640000000000208e-01 2.101820000000000077e-01 3.049700000000000188e-01 2.528400000000000092e-01 2.847109999999999919e-01 2.377019999999999966e-01 2.044020000000000004e-01 1.709610000000000019e-01 2.190010000000000012e-01 1.860449999999999882e-01 2.237830000000000097e-01 2.116560000000000108e-01 2.337639999999999996e-01 2.617720000000000047e-01 3.256859999999999755e-01 2.134689999999999921e-01 2.132229999999999959e-01 2.891560000000000241e-01 2.457890000000000075e-01 3.285859999999999892e-01 3.159009999999999874e-01 3.186990000000000101e-01 2.516880000000000228e-01 2.254289999999999905e-01 2.278949999999999865e-01 2.128950000000000009e-01 2.321529999999999982e-01 2.217520000000000047e-01 2.828539999999999943e-01 2.059410000000000129e-01 2.141280000000000128e-01 3.013649999999999940e-01 1.749819999999999987e-01 2.614429999999999810e-01 2.149929999999999897e-01 1.860970000000000124e-01 2.017710000000000059e-01 2.465440000000000131e-01 2.116850000000000120e-01 2.595149999999999957e-01 2.234619999999999940e-01 2.612530000000000130e-01 2.419630000000000114e-01 2.359630000000000061e-01 1.745150000000000035e-01 2.196379999999999999e-01 2.752339999999999787e-01 2.148849999999999927e-01 1.764280000000000015e-01 3.690140000000000087e-01 1.952019999999999866e-01 3.076010000000000133e-01 2.315929999999999933e-01 1.818639999999999979e-01 1.688850000000000073e-01 2.035460000000000047e-01 1.836180000000000034e-01 2.840880000000000072e-01 2.205809999999999993e-01 2.187489999999999990e-01 1.821989999999999998e-01 2.965039999999999898e-01 2.579589999999999939e-01 2.376910000000000134e-01 1.656569999999999987e-01 2.281710000000000127e-01 2.964760000000000173e-01 1.694900000000000018e-01 1.956110000000000071e-01 2.298699999999999910e-01 2.167290000000000050e-01
3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 2.805999999999999901e-03 3.999999999999999819e-06 3.999999999999999819e-06 1.134100000000000039e-02 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.418400000000000043e-02 8.613000000000000864e-03 3.999999999999999819e-06 3.999999999999999819e-06 1.029599999999999960e-02 5.000000000000000240e-05 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 8.958999999999999950e-03 1.050700000000000071e-02 3.999999999999999819e-06 3.999999999999999819e-06 8.963999999999999746e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.337099999999999921e-02 3.911999999999999679e-03 3.999999999999999819e-06 3.999999999999999819e-06 5.281000000000000104e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 4.748999999999999749e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.822999999999999968e-03 2.218099999999999933e-02 1.006400000000000003e-02 8.434999999999999790e-03 3.999999999999999819e-06 6.382999999999999785e-03 7.075999999999999825e-03 3.999999999999999819e-06 4.073000000000000231e-03 4.702999999999999715e-03 3.999999999999999819e-06 1.869099999999999928e-02 1.208900000000000079e-02 3.999999999999999819e-06 6.803000000000000019e-03 9.674999999999999573e-03 2.329399999999999873e-02 3.880999999999999901e-03 1.288800000000000015e-02 3.999999999999999819e-06 8.946000000000000826e-03 8.344999999999999987e-03 2.054599999999999829e-02 1.171900000000000025e-02 3.314099999999999685e-02 9.558000000000000523e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 1.231800000000000082e-02 6.223000000000000233e-03 1.442099999999999979e-02 1.629200000000000093e-02 5.998999999999999992e-03 1.950400000000000050e-02 3.999999999999999819e-06 8.599999999999999789e-04 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 7.648000000000000284e-03 2.145400000000000085e-02 3.999999999999999819e-06 6.291999999999999850e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 4.998999999999999971e-03 4.177000000000000157e-03 4.274000000000000021e-03 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 7.990999999999999839e-03
1.599740000000000051e-01 2.265699999999999936e-01 1.785360000000000003e-01 1.766230000000000022e-01 2.572059999999999902e-01 1.708069999999999866e-01 1.482650000000000079e-01 1.588539999999999952e-01 1.826220000000000065e-01 1.593600000000000017e-01 2.043500000000000039e-01 2.324710000000000110e-01 1.503849999999999909e-01 2.270050000000000123e-01 1.680240000000000067e-01 1.914820000000000133e-01 1.662679999999999991e-01 2.533969999999999834e-01 1.784399999999999875e-01 2.592760000000000065e-01 1.719569999999999987e-01 2.394040000000000057e-01 2.585939999999999905e-01 1.209879999999999983e-01 3.274929999999999786e-01 1.959039999999999948e-01 2.413919999999999955e-01 1.304269999999999874e-01 2.666830000000000034e-01 1.762469999999999870e-01 1.930600000000000094e-01 3.056030000000000135e-01 2.336499999999999966e-01 2.969939999999999802e-01 1.990240000000000065e-01 1.513819999999999888e-01 1.704549999999999954e-01 1.484910000000000119e-01 2.037640000000000007e-01 1.910820000000000018e-01 2.007099999999999995e-01 1.848839999999999928e-01 2.267079999999999929e-01 2.808069999999999733e-01 2.202280000000000071e-01 2.442830000000000001e-01 1.553190000000000126e-01 2.254240000000000133e-01 2.053840000000000110e-01 2.493249999999999911e-01 1.618559999999999999e-01 1.563150000000000095e-01 1.594679999999999986e-01 3.191370000000000040e-01 2.467519999999999991e-01 2.168809999999999905e-01 2.191539999999999877e-01 1.709400000000000086e-01 1.453039999999999887e-01 1.527870000000000061e-01 2.611020000000000008e-01 2.843700000000000117e-01 2.304759999999999864e-01 2.359620000000000051e-01 1.861170000000000047e-01 2.315429999999999988e-01 1.766719999999999957e-01 1.158760000000000068e-01 1.865989999999999871e-01 2.750139999999999807e-01 2.334060000000000024e-01 1.683590000000000086e-01 2.346290000000000042e-01 2.922910000000000230e-01 2.580819999999999781e-01 2.141349999999999920e-01 2.356659999999999866e-01 1.586730000000000085e-01 1.694789999999999908e-01 1.988759999999999972e-01 2.549569999999999892e-01 1.934859999999999913e-01 1.674380000000000035e-01 1.728409999999999946e-01 1.943469999999999920e-01 1.823660000000000003e-01 2.217719999999999969e-01 2.597360000000000224e-01 2.318149999999999933e-01 2.140769999999999895e-01 2.390740000000000087e-01 1.868120000000000058e-01 2.277430000000000010e-01 2.598249999999999726e-01 2.015399999999999969e-01 1.774360000000000104e-01 1.628400000000000125e-01 1.782640000000000058e-01 1.910640000000000116e-01 2.390480000000000105e-01
1.938340000000000063e-01 1.652879999999999905e-01 1.887350000000000139e-01 2.117600000000000038e-01 1.267850000000000088e-01 2.035720000000000030e-01 1.456629999999999869e-01 2.031519999999999992e-01 1.645810000000000051e-01 2.020919999999999939e-01 1.640850000000000086e-01 1.221890000000000059e-01 1.641060000000000019e-01 2.131579999999999864e-01 1.982220000000000093e-01 1.293580000000000008e-01 1.793140000000000012e-01 1.430700000000000027e-01 1.810779999999999890e-01 1.186989999999999990e-01 1.743059999999999887e-01 1.376489999999999936e-01 1.718600000000000128e-01 2.197479999999999989e-01 1.421530000000000016e-01 1.857080000000000120e-01 1.046040000000000025e-01 1.618719999999999881e-01 1.852209999999999968e-01 1.484229999999999994e-01 2.152479999999999949e-01 1.788039999999999907e-01 1.847239999999999993e-01 1.590489999999999959e-01 2.233179999999999887e-01 1.109730000000000022e-01 1.845289999999999986e-01 2.041290000000000049e-01 1.190019999999999967e-01 1.665399999999999936e-01 1.883239999999999914e-01 1.815900000000000014e-01 1.328380000000000116e-01 1.191760000000000042e-01 2.117199999999999915e-01 1.791609999999999869e-01 1.995879999999999876e-01 1.325149999999999939e-01 1.238630000000000009e-01 1.394960000000000089e-01 1.603600000000000025e-01 1.811250000000000082e-01 2.136059999999999903e-01 1.535340000000000038e-01 1.846339999999999926e-01 2.307929999999999982e-01 1.497130000000000127e-01 1.703709999999999947e-01 2.316020000000000023e-01 2.267699999999999994e-01 1.668570000000000053e-01 1.543559999999999932e-01 2.042440000000000089e-01 2.454969999999999930e-01 1.825489999999999891e-01 2.213380000000000070e-01 2.063439999999999996e-01 1.612699999999999967e-01 1.601200000000000123e-01 1.779149999999999898e-01 1.283239999999999936e-01 1.411479999999999957e-01 1.423870000000000136e-01 1.740389999999999993e-01 1.663499999999999979e-01 1.663640000000000119e-01 1.358769999999999978e-01 1.221829999999999999e-01 2.144399999999999917e-01 1.562030000000000085e-01 2.172419999999999907e-01 2.020699999999999996e-01 1.866009999999999891e-01 1.672410000000000008e-01 2.430920000000000025e-01 1.409009999999999985e-01 1.852250000000000008e-01 2.437650000000000095e-01 1.479890000000000094e-01 1.603900000000000048e-01 1.814900000000000124e-01 1.886390000000000011e-01 1.666849999999999998e-01 2.225969999999999893e-01 3.170810000000000017e-01 2.068440000000000001e-01 1.616529999999999911e-01 1.660609999999999864e-01 1.384869999999999990e-01 1.113780000000000048e-01
1.008399999999999991e-01 2.449600000000000041e-02 3.599900000000000322e-02 2.477100000000000135e-02 3.278400000000000064e-02 6.381799999999999973e-02 6.193400000000000294e-02 2.676399999999999960e-02 5.092399999999999705e-02 3.948200000000000320e-02 6.082699999999999912e-02 1.865199999999999844e-02 6.387800000000000422e-02 1.872300000000000006e-02 3.147400000000000198e-02 3.999999999999999819e-06 1.137360000000000038e-01 2.538299999999999931e-02 4.143100000000000255e-02 2.395699999999999913e-02 4.091000000000000192e-02 2.254700000000000107e-02 4.391099999999999864e-02 8.130500000000000227e-02 5.571000000000000431e-03 2.875399999999999831e-02 2.164400000000000004e-02 3.769999999999999740e-02 1.777600000000000013e-02 4.310800000000000048e-02 5.489000000000000129e-02 1.347399999999999987e-02 1.500800000000000051e-02 2.495700000000000002e-02 1.905899999999999955e-02 6.814699999999999924e-02 1.898100000000000134e-02 1.092729999999999951e-01 2.084400000000000142e-02 1.358400000000000059e-02 1.883500000000000105e-02 7.810000000000000275e-02 4.087099999999999761e-02 1.717700000000000130e-02 3.371299999999999991e-02 3.038700000000000082e-02 1.719499999999999848e-02 2.222899999999999876e-02 3.478799999999999948e-02 5.365000000000000324e-02 4.864600000000000174e-02 7.328700000000000492e-02 3.287899999999999850e-02 9.448099999999999554e-02 2.793500000000000150e-02 4.016299999999999731e-02 4.110599999999999671e-02 1.996200000000000058e-02 7.111900000000000166e-02 1.807200000000000126e-02 1.993800000000000086e-02 1.847999999999999990e-02 4.402199999999999863e-02 3.222300000000000164e-02 5.094699999999999923e-02 6.531499999999999806e-02 1.244199999999999993e-02 1.129909999999999942e-01 8.293100000000000471e-02 5.922999999999999793e-02 5.335600000000000065e-02 1.643999999999999975e-02 5.181399999999999895e-02 3.668600000000000333e-02 3.282299999999999801e-02 1.897899999999999934e-02 4.595199999999999979e-02 1.546999999999999938e-02 3.921299999999999786e-02 3.107499999999999846e-02 8.041500000000000037e-02 8.868900000000000394e-02 5.523200000000000331e-02 1.310500000000000033e-02 5.014600000000000307e-02 3.177200000000000163e-02 3.930700000000000166e-02 4.904000000000000373e-03 1.778400000000000120e-02 1.280129999999999879e-01 3.527399999999999980e-02 4.834000000000000102e-02 2.970599999999999977e-02 1.849800000000000055e-02 4.657000000000000028e-02 4.617399999999999977e-02 1.888499999999999901e-02 3.691799999999999943e-02 6.548800000000000454e-02 1.809099999999999944e-02
9.531000000000000583e-02 4.591300000000000242e-02 2.303300000000000139e-02 3.769000000000000128e-02 3.529600000000000098e-02 7.290699999999999958e-02 3.618500000000000189e-02 3.999999999999999819e-06 3.157100000000000184e-02 3.999999999999999819e-06 6.668999999999999581e-03 3.703900000000000248e-02 1.884900000000000117e-02 1.859399999999999942e-02 1.770700000000000052e-02 3.230399999999999938e-02 6.471799999999999775e-02 3.821800000000000197e-02 1.116499999999999958e-02 1.718700000000000089e-02 2.026700000000000029e-02 2.152099999999999846e-02 9.164999999999999536e-03 2.636900000000000008e-02 1.271300000000000034e-02 1.000799999999999954e-02 2.561700000000000088e-02 4.107399999999999940e-02 1.881599999999999939e-02 1.017400000000000075e-02 5.295099999999999807e-02 4.782800000000000246e-02 5.616199999999999665e-02 1.240600000000000036e-02 4.872999999999999728e-03 2.776800000000000102e-02 1.188600000000000073e-02 1.050289999999999974e-01 9.848000000000000850e-03 1.948400000000000132e-02 4.610700000000000215e-02 6.176000000000000240e-02 3.179499999999999688e-02 2.632800000000000071e-02 3.999999999999999819e-06 3.999999999999999819e-06 2.178300000000000028e-02 2.684699999999999934e-02 4.315700000000000092e-02 3.105399999999999827e-02 5.112200000000000077e-02 9.919899999999999551e-02 1.793700000000000155e-02 1.189100000000000053e-02 1.140599999999999947e-02 1.014400000000000024e-02 2.530400000000000010e-02 2.899699999999999847e-02 7.397900000000000309e-02 3.726100000000000245e-02 3.999999999999999819e-06 1.240499999999999936e-02 3.247400000000000286e-02 3.279499999999999776e-02 4.305999999999999932e-03 3.380999999999999891e-03 3.180700000000000194e-02 7.006500000000000228e-02 8.682700000000000140e-02 4.766000000000000097e-02 4.510200000000000320e-02 3.058400000000000007e-02 5.193099999999999800e-02 4.049900000000000028e-02 3.418199999999999711e-02 1.864999999999999991e-02 2.328300000000000161e-02 3.063000000000000184e-03 1.786499999999999894e-02 1.150600000000000060e-02 2.272899999999999920e-02 1.348599999999999972e-02 5.044900000000000079e-02 3.032500000000000126e-02 5.038900000000000323e-02 1.718000000000000083e-02 9.091299999999999382e-02 2.012399999999999953e-02 2.691800000000000095e-02 4.854900000000000188e-02 3.694999999999999934e-03 1.204700000000000042e-02 7.127100000000000102e-02 1.043499999999999983e-02 3.779500000000000220e-02 8.809999999999999472e-04 3.399800000000000044e-02 8.666999999999999357e-03 3.596699999999999897e-02 3.306599999999999817e-02
