# geo_3.0_sim_25 geo_3.0_sim_26 geo_3.0_sim_27 geo_3.0_sim_28 geo_3.0_sim_29 geo_3.0_sim_30 geo_3.0_sim_31 geo_3.0_sim_32 geo_3.0_sim_33 geo_3.0_sim_34 geo_3.0_sim_35 geo_3.0_sim_36 geo_3.0_sim_37 geo_3.0_sim_38 geo_3.0_sim_39 geo_3.0_sim_40 geo_3.0_sim_41 geo_3.0_sim_42 geo_3.0_sim_43 geo_3.0_sim_44 geo_3.0_sim_45 geo_3.0_sim_46 geo_3.0_sim_47 geo_3.0_sim_48 geo_3.0_sim_49
-1.979273433000000068e+03 -1.947103530000000092e+03 -1.995394137000000001e+03 -1.996999242999999979e+03 -1.964303865000000087e+03 -2.169476353000000017e+03 -1.961490215999999918e+03 -2.043361272999999983e+03 -2.127285713000000214e+03 -1.975760882000000038e+03 -1.967700227000000041e+03 -2.121324814999999944e+03 -2.055231479000000036e+03 -1.926386772999999948e+03 -2.083135634000000209e+03 -1.889462017999999944e+03 -2.008020878999999923e+03 -1.835126643999999942e+03 -2.079164124999999785e+03 -1.907635011999999961e+03 -2.128325737000000117e+03 -2.120921817999999803e+03 -2.028011396999999988e+03 -2.048163284000000203e+03 -1.894456071999999949e+03
9.059210000000000207e+00 1.182044999999999924e+01 8.009610000000000340e+00 1.117564999999999920e+01 9.294620000000000104e+00 8.422599999999999199e+00 8.235500000000000043e+00 8.059599999999999653e+00 6.808390000000000164e+00 9.982910000000000394e+00 9.185290000000000177e+00 9.100170000000000314e+00 6.148119999999999585e+00 7.323190000000000310e+00 6.724590000000000067e+00 7.792150000000000354e+00 1.146320000000000050e+01 9.687390000000000612e+00 7.677959999999999674e+00 7.591560000000000308e+00 6.678149999999999586e+00 1.506621999999999950e+01 1.214902000000000015e+01 6.627889999999999837e+00 7.510270000000000223e+00
1.070850000000000080e+00 8.332300000000000262e-01 8.032000000000000250e-01 1.414469999999999894e+00 1.045160000000000089e+00 9.428100000000000369e-01 7.915799999999999503e-01 7.201100000000000279e-01 8.211699999999999555e-01 1.146530000000000049e+00 1.591460000000000097e+00 9.146499999999999631e-01 7.954700000000000104e-01 8.185000000000000053e-01 1.002979999999999983e+00 1.044119999999999937e+00 9.385599999999999499e-01 1.180549999999999988e+00 8.873299999999999521e-01 9.727400000000000491e-01 9.761900000000000022e-01 1.029449999999999976e+00 1.127520000000000078e+00 1.384819999999999940e+00 1.088929999999999954e+00
3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06
3.020399999999999752e-01 3.768170000000000130e-01 2.699110000000000120e-01 4.205139999999999989e-01 2.303830000000000044e-01 4.212369999999999726e-01 3.326180000000000248e-01 2.980340000000000211e-01 2.276610000000000023e-01 2.042219999999999869e-01 2.069590000000000041e-01 2.662740000000000107e-01 2.026610000000000078e-01 4.030000000000000249e-01 2.422610000000000041e-01 4.478920000000000123e-01 2.867500000000000049e-01 2.323530000000000040e-01 2.221950000000000036e-01 2.528799999999999937e-01 2.204800000000000093e-01 5.016850000000000476e-01 5.548739999999999783e-01 4.310539999999999927e-01 1.738679999999999948e-01
3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06
1.721060000000000090e-01 1.290799999999999934e-02 1.981169999999999876e-01 3.999999999999999819e-06 1.405619999999999925e-01 3.992400000000000115e-02 8.044000000000000802e-03 2.157519999999999993e-01 2.125160000000000105e-01 2.230260000000000020e-01 1.998340000000000116e-01 1.916140000000000065e-01 1.808200000000000085e-01 6.126999999999999634e-03 1.422779999999999878e-01 3.999999999999999819e-06 3.144460000000000033e-01 1.723939999999999917e-01 2.500999999999999890e-01 2.092080000000000051e-01 2.343760000000000010e-01 3.999999999999999819e-06 6.785000000000000232e-03 7.054000000000000374e-03 1.750140000000000029e-01
1.273440000000000127e-01 3.481230000000000158e-01 1.639599999999999946e-01 3.927579999999999960e-01 1.576249999999999873e-01 4.695610000000000062e-01 4.344990000000000241e-01 1.023310000000000053e-01 1.517499999999999960e-01 2.142670000000000130e-01 2.136869999999999881e-01 1.674059999999999993e-01 1.776339999999999864e-01 3.663649999999999962e-01 2.499679999999999958e-01 3.996379999999999932e-01 8.389900000000000135e-02 1.367740000000000067e-01 1.142900000000000027e-01 1.399970000000000103e-01 1.538309999999999955e-01 3.884400000000000075e-01 3.390270000000000228e-01 4.361479999999999801e-01 1.681239999999999957e-01
2.132699999999999874e-02 5.707099999999999673e-02 1.159299999999999914e-02 4.450400000000000189e-02 4.553000000000000103e-02 3.250200000000000311e-02 1.973199999999999954e-02 3.976699999999999680e-02 4.054399999999999671e-02 2.132900000000000074e-02 2.502000000000000057e-02 6.696299999999999475e-02 2.888800000000000048e-02 4.419900000000000218e-02 3.626900000000000263e-02 3.122600000000000028e-02 1.329400000000000026e-02 3.069099999999999953e-02 8.789800000000000391e-02 2.419299999999999923e-02 7.829899999999999360e-02 9.673299999999999954e-02 8.678400000000000003e-02 3.078499999999999986e-02 5.173999999999999780e-03
3.945599999999999802e-02 1.231200000000000003e-02 6.625799999999999745e-02 5.747999999999999637e-03 6.440999999999999677e-03 3.113900000000000001e-02 2.985000000000000153e-02 5.723199999999999815e-02 4.336000000000000271e-02 2.282800000000000107e-02 3.829599999999999671e-02 8.312999999999999209e-03 1.120200000000000015e-02 1.243599999999999914e-02 4.968999999999999806e-02 1.893999999999999850e-02 1.830599999999999936e-02 1.676899999999999918e-02 4.079200000000000187e-02 3.320499999999999841e-02 3.529899999999999705e-02 3.273600000000000121e-02 3.920699999999999880e-02 1.835600000000000079e-02 2.261399999999999869e-02
