# geo_3.0_sim_0 geo_3.0_sim_1 geo_3.0_sim_2 geo_3.0_sim_3 geo_3.0_sim_4 geo_3.0_sim_5 geo_3.0_sim_6 geo_3.0_sim_7 geo_3.0_sim_8 geo_3.0_sim_9 geo_3.0_sim_10 geo_3.0_sim_11 geo_3.0_sim_12 geo_3.0_sim_13 geo_3.0_sim_14 geo_3.0_sim_15 geo_3.0_sim_16 geo_3.0_sim_17 geo_3.0_sim_18 geo_3.0_sim_19 geo_3.0_sim_20 geo_3.0_sim_21 geo_3.0_sim_22 geo_3.0_sim_23 geo_3.0_sim_24
-1.980290921000000026e+03 -1.952588688999999931e+03 -2.005875766000000112e+03 -1.967714071000000104e+03 -2.141161884000000100e+03 -2.081576895000000150e+03 -1.927681227999999919e+03 -2.120582092999999986e+03 -2.078272243999999773e+03 -2.020605872000000090e+03 -2.102339970999999878e+03 -2.085487200000000030e+03 -2.013226333999999952e+03 -1.926128494000000046e+03 -2.081043008999999984e+03 -2.094447013999999854e+03 -1.999751490000000103e+03 -1.895096465000000080e+03 -1.925067455000000109e+03 -2.041381004999999959e+03 -2.098462774000000081e+03 -2.094588259999999991e+03 -1.842737560000000030e+03 -1.996318099999999959e+03 -1.998968736999999919e+03
1.019968000000000075e+01 7.601309999999999789e+00 4.485030000000000072e+00 8.394069999999999254e+00 7.782549999999999635e+00 8.089859999999999829e+00 7.367630000000000123e+00 8.175219999999999487e+00 7.214750000000000441e+00 8.755539999999999878e+00 1.060801999999999978e+01 1.040976999999999997e+01 1.051712999999999987e+01 7.080370000000000275e+00 1.212505999999999950e+01 7.288280000000000314e+00 9.567080000000000695e+00 1.006154000000000082e+01 8.706049999999999400e+00 1.490368999999999922e+01 1.070499000000000045e+01 1.019721000000000011e+01 6.323990000000000222e+00 7.063830000000000275e+00 9.070259999999999323e+00
1.219889999999999919e+00 9.053999999999999826e-01 9.067100000000000160e-01 8.484099999999999975e-01 9.122099999999999653e-01 9.295700000000000074e-01 1.281940000000000079e+00 1.022729999999999917e+00 9.274299999999999766e-01 1.110079999999999956e+00 9.462500000000000355e-01 1.312019999999999964e+00 8.989599999999999813e-01 1.233009999999999939e+00 9.089300000000000157e-01 1.050880000000000036e+00 9.142900000000000471e-01 8.422699999999999632e-01 9.806399999999999562e-01 9.771300000000000541e-01 1.050000000000000044e+00 1.079730000000000079e+00 7.700599999999999667e-01 1.244669999999999943e+00 9.571600000000000108e-01
3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06
2.579190000000000094e-01 2.873060000000000058e-01 1.866089999999999971e-01 2.270050000000000123e-01 2.663360000000000172e-01 2.932759999999999811e-01 2.191730000000000067e-01 2.839450000000000029e-01 2.229430000000000023e-01 2.496690000000000020e-01 3.163579999999999726e-01 4.221670000000000145e-01 2.537260000000000071e-01 3.224339999999999984e-01 3.197280000000000122e-01 2.937319999999999931e-01 2.249869999999999925e-01 1.993290000000000062e-01 2.547840000000000105e-01 2.264990000000000059e-01 3.121470000000000078e-01 3.385900000000000021e-01 1.721620000000000095e-01 2.124149999999999927e-01 1.810390000000000055e-01
3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06 3.999999999999999819e-06
1.712150000000000061e-01 1.958050000000000068e-01 1.415730000000000044e-01 1.610379999999999867e-01 1.933479999999999921e-01 2.390670000000000017e-01 1.582340000000000135e-01 2.305639999999999912e-01 1.922059999999999880e-01 2.350379999999999969e-01 1.903029999999999999e-01 3.999999999999999819e-06 2.944990000000000108e-01 1.091599999999999931e-01 2.250939999999999885e-01 1.888090000000000046e-01 2.096520000000000050e-01 1.876319999999999932e-01 1.737480000000000135e-01 2.757899999999999796e-01 2.121470000000000022e-01 1.126100000000000018e-02 1.665870000000000128e-01 1.976769999999999916e-01 1.800950000000000051e-01
1.063439999999999941e-01 1.625520000000000020e-01 2.288739999999999941e-01 2.016469999999999929e-01 2.663639999999999897e-01 1.373620000000000119e-01 1.499999999999999944e-01 1.651179999999999870e-01 1.326009999999999966e-01 1.155629999999999991e-01 1.605050000000000088e-01 3.244020000000000237e-01 1.194899999999999990e-01 2.402729999999999866e-01 1.755180000000000073e-01 1.977579999999999893e-01 1.439269999999999994e-01 2.037779999999999869e-01 1.831450000000000022e-01 2.412809999999999955e-01 2.130309999999999981e-01 4.183060000000000112e-01 1.321039999999999992e-01 1.486850000000000116e-01 1.642240000000000089e-01
2.710900000000000115e-02 2.779799999999999979e-02 6.295000000000000595e-02 3.816699999999999954e-02 6.193900000000000100e-02 6.605999999999999373e-02 3.058400000000000007e-02 1.745700000000000029e-02 6.886100000000000554e-02 6.104400000000000104e-02 6.626100000000000045e-02 6.312600000000000156e-02 2.338399999999999854e-02 3.298000000000000237e-02 6.862999999999999656e-02 5.795199999999999657e-02 8.012199999999999878e-02 4.260200000000000098e-02 2.426299999999999985e-02 4.071199999999999819e-02 5.243500000000000244e-02 3.189000000000000168e-02 2.702200000000000088e-02 3.198199999999999654e-02 4.955400000000000083e-02
4.467299999999999743e-02 1.740200000000000080e-02 1.080500000000000037e-02 2.510300000000000031e-02 1.767699999999999827e-02 1.398499999999999917e-02 2.961000000000000090e-02 1.880599999999999980e-02 9.074000000000000468e-03 2.213999999999999822e-03 3.139000000000000123e-02 2.457799999999999915e-02 1.267800000000000003e-02 1.080700000000000063e-02 1.514300000000000021e-02 4.402099999999999763e-02 2.220300000000000051e-02 3.968499999999999805e-02 2.807799999999999879e-02 4.012600000000000194e-02 3.345299999999999663e-02 3.336499999999999883e-02 1.935299999999999868e-02 5.146300000000000180e-02 1.727199999999999916e-02
