# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.167689161554	0	0	0	0	0	0.0
0.000211834287772	0.169734151329	1	0	0	0	0	0.0
0.00104467658534	0.171779141104	2	0	0	0	0	0.0
0.0103165776902	0.173824130879	3	0	0	0	0	0.0
0.0139170491405	0.175869120654	4	0	0	0	0	0.0
0.0157866121451	0.177914110429	5	0	0	0	0	0.0
0.0191360598602	0.179959100204	6	0	0	0	0	0.0
0.0217069540948	0.177914110429	7	0	0	0	0	0.0
0.0222909063483	0.179959100204	8	0	0	0	0	0.0
0.0254034294843	0.18200408998	9	0	0	0	0	0.0
0.0260516969058	0.184049079755	10	0	0	0	0	0.0
0.0286793886976	0.18609406953	11	0	0	0	0	0.0
0.0297961790824	0.184049079755	12	0	0	0	0	0.0
0.0378265884671	0.173824130879	12	1	15	0	5	0.294117647059
0.0477822262501	0.175869120654	13	1	15	0	5	0.277777777778
0.0479521660943	0.177914110429	14	1	15	0	5	0.263157894737
0.0532101118693	0.179959100204	15	1	15	0	5	0.25
0.0575206760744	0.177914110429	16	1	15	0	5	0.238095238095
0.0575798737974	0.173824130879	16	2	21	0	7	0.304347826087
